hero,connection
"ST. LAWRENCE, COL. C","LEOPOLD, ARCHER,BEETLE/ABNER RONALD ,MERCY,ATALANTA,CRAWFORD, GEN.,JONES, RICHARD MILHO,POWER MAN/ERIK JOSTE,IRON MAN/TONY STARK ,ABSORBING MAN/CARL C,AJAX,LANDERS, DR.,TOLLIVER, SHERIFF JO,HINKLEY,GOLDFARB, AARON,CITIZEN V II/HELMUT ,HULK/DR. ROBERT BRUC,MR. FANTASTIC/REED R,WILD MAN/ALEX WILDMA,DOC SAMSON/DR. LEONA,CAPTAIN AMERICA,FURY, COL. NICHOLAS ,GYRICH, HENRY PETER,PARIS,HULK IV,THOR/DR. DONALD BLAK,JONES, MARLO CHANDLE,ROSS, GEN. THADDEUS ,SCREAMING MIMI/MELIS,ABOMINATION/EMIL BLO,JUGGERNAUT/CAIN MARK,HUMAN TORCH/JOHNNY S,BANNER, BETTY ROSS T,JONES, JANIS,SHE-HULK/JENNIFER WA"
"STACY, CAPT. GEORGE","KA-ZAR/KEVIN PLUNDER,BROMWELL, DR.,MAN-MOUNTAIN MARKO,CONNORS, MARTHA,CICERO, CAESAR BIG C,PARKER, MAY,JACKAL/MILES WARREN,DR. OCTOPUS/OTTO OCT,LIZARD/DR. CURTIS CO,VULTURE II/BLACKIE D,IONELLO, JASON,WILSON, LOUIS,SCHEMER/RICHARD FISK,STACY, ARTHUR,THOMPSON, EUGENE FLA,STACY, GWEN,SCORCHER/,SPIDER-MAN/PETER PAR,MEDUSA/MEDUSALITH AM,JAMESON, J. JONAH,ROBERTSON, RANDY,CONNORS, BILLY,CHAMELEON/DMITRI SME,LEEDS, NED,ROBERTSON, JOE,FISK, VANESSA,JAMESON, COL. JOHN ,WATSON-PARKER, MARY ,SILVERMANE/SILVIO MA,OSBORN, LIZ ALLAN,ZABU,HUMAN TORCH/JOHNNY S,GREEN GOBLIN/NORMAN ,PROWLER/HOBIE BROWN,LEEDS, BETTY BRANT,AVRIL, SALLY,STACY, JILL,MCKEEVER, TINY,WATSON, ANNA,MYSTERIO/QUENTIN BEC,OSBORN, HARRY,KINGPIN/WILSON FISK"
"STACY, GWEN","KA-ZAR/KEVIN PLUNDER,CICERO, CAESAR BIG C,THING/BENJAMIN J. GR,BIG MAN/FREDERICK FO,SMASHER II,LIZARD/DR. CURTIS CO,VULTURE II/BLACKIE D,CARRION,IONELLO, JASON,PARKER, BEN,PARKER, RICHARD,SCHEMER/RICHARD FISK,THOMPSON, EUGENE FLA,SPIDER-MAN/PETER PAR,GIBBON/MARTIN BLANK,CONNORS, BILLY,ROBERTSON, RANDY,LEEDS, NED,ROBERTSON, JOE,FISK, VANESSA,ROSS, GEN. THADDEUS ,HAMMERHEAD,TARANTULA/ANTON MIGU,HUMAN TORCH/JOHNNY S,GREEN GOBLIN/NORMAN ,SHOCKER/HERMAN SCHUL,LEEDS, BETTY BRANT,STACY, JILL,WATSON, ANNA,BROMWELL, DR.,MAN-MOUNTAIN MARKO,VACUUM,KRAVEN THE HUNTER/SE,CONNORS, MARTHA,SPIDER-MAN CLONE/BEN,PARKER, MAY,JACKAL/MILES WARREN,DR. OCTOPUS/OTTO OCT,GOG,WILSON, LOUIS,STACY, ARTHUR,MR. FANTASTIC/REED R,HULK/DR. ROBERT BRUC,MORBIUS/DR. MICHAEL ,JAMESON, J. JONAH,PARKER, MARY,RED SKULL II/ALBERT ,CHAMELEON/DMITRI SME,ICEMAN/ROBERT BOBBY ,STACY, GWEN (CLONE),JAMESON, COL. JOHN ,RALEIGH, RICHARD,WATSON-PARKER, MARY ,SILVERMANE/SILVIO MA,NELSON, FRANKLIN FOG,OSBORN, LIZ ALLAN,SMITH, JOE,SMYTHE, SPENCER,STACY, HELEN,BROWN, MINDY MCPHERS,ZABU,PROWLER/HOBIE BROWN,STACY, CAPT. GEORGE,AVRIL, SALLY,MCKEEVER, TINY,OSBORN, HARRY,KINGPIN/WILSON FISK"
"STACY, HELEN","SPIDER-MAN/PETER PAR,GREEN GOBLIN/NORMAN ,STACY, CAPT. GEORGE,STACY, JILL,STACY, ARTHUR"
"STACY, PAUL","CHESBRO,WALTERS, BILLY,MONGRAIN, ALISON,OSBORN, NORMAN,ROSE IV/JACOB JAKE C,YIN, ANGELA,MASTER ZEI,REANDEAU, DR.,PARKER, MAY,GRANT, GLORIA GLORY,RANDEAU, DR.,DR. OCTOPUS/OTTO OCT,MADAME QWA,VEGA, ROBIN,JANSON, DR. ANDREA,DRAGONFLY II/MEIKO Y,STACY, NANCY,FORTUNATO, GIACOMO J,STUNNER/ANGELINA BRA,STACY, ARTHUR,DELILAH,STACY, GWEN,SPIDER-MAN/PETER PAR,ZANE, DONOVAN,JAMESON, J. JONAH,DR. OCTOPUS II/CAROL,ROBERTSON, JOE,LEWIS, DET. GARON,WATSON-PARKER, MARY ,TRAPSTER/PETER PETRU,ROBERTSON, MARTHA,FIELDING, CLARENCE,CAPTAIN POWER/DR. CH,TWAKI, DR. TED,STACY, HELEN,BLACK TARANTULA II/C,VENOM/EDDIE BROCK,GREEN GOBLIN/NORMAN ,SHOCKER/HERMAN SCHUL,URICH, BEN,STACY, CAPT. GEORGE,STACY, JILL,WATSON, ANNA,HOWARD, PROFESSOR MA"
"STANDISH, GEN.","JUSTICE II/VANCE AST,STERMAN, ANDREA ANDI,GYRICH, HENRY PETER,JUSTIN, GLORIA,NOMAD III/JACK MONRO,FIREBRAND II/BROXTEL,TERRAFORMER/SAM,AIREO/AEOLUS [INHUMA,COOPER, DR. VALERIE,NOVA/RICHARD RIDER,SPEEDBALL/ROBBIE BAL,SPROCKET"
STAR THIEF III/DITMI,"WHITE QUEEN/EMMA FRO,FURY, COL. NICHOLAS ,JUSTICE II/VANCE AST,THERA,PLANNER,FIRESTAR/ANGELICA JO,NIGHT THRASHER/DUANE,CONDOR,MEDUSA/MEDUSALITH AM,BLACK BOLT/BLACKANTO,DEADHEAD,RIDER, ROBERT ROBBIE,NAMORITA/NITA PRENTI,SURESHOT,RIDER, CHARLES,TAI II,NOVA/RICHARD RIDER,WARHEAD/GREGORY SLIV,SPHINX II,MAXOV,LOCKJAW [INHUMAN],KARNAK [INHUMAN]"
STATIC,"DEVEREAUX, MICHELLE,MAGNETO/MAGNUS/ERIC ,CARGIL/JOANNA CARGIL,CORTEZ, FABIAN,PROJECTOR/,SHADOWCAT/KATHERINE ,BISHOP /,ARIZE,WASP/JANET VAN DYNE ,QUICKSILVER/PIETRO M,MELLENCAMP,REM-RAM/,TRIATHLON/DELROY GAR,KATH,RANSOME, JENNIFER AM,BARNACLE/,SUVOROV, ADMIRAL GRI,VOGHT, AMELIA,NEOPHYTE/,TIMESLOT,STORM/ORORO MUNROE S,KLEINSTOCK, SVEN,PIPELINE/CORMICK GRI,KAMAL,ICEMAN/ROBERT BOBBY ,SPOOR/ANDREW HAMISH ,ANGEL/WARREN KENNETH,BOERKE, MAYOR,CANCELLATOR,SWEEPZWEAK,COLOSSUS II/PETER RA,MOREAU, PHILLIP,SENYAKA,POLARIS/LORNA DANE,ROGUE /,JOSEPH,SCANNER II,BINARY/CAROL DANVERS"
STEEL COLLAR,"BITMAP/,DAREDEVIL/MATT MURDO,TECHNOSPIKE,INFOMORPH,BARON STRUCKER/WOLFG,WIREHEAD,SPECTRUM, SINCLAIR"
STEEL SERPENT,"KNIGHT, MISTY,STORM/ORORO MUNROE S,PHOENIX II,MUTO, JUNZO,WHITE QUEEN/EMMA FRO,SPIDER-MAN/PETER PAR,SCARFE, RAFAEL,TURBO II (A)/MICHIKO,SYNCH/EVERETT THOMAS,WILFORD, BONNIE,WOLVERINE/LOGAN ,CHAMBER/JONOTHON STA,BYRNE, JOHN,COCKRUM, DAVE,WING, PROFESSOR,IRON FIST/DANIEL RAN,PROFESSOR X/CHARLES ,AUGUST PERSONAGE IN ,BIOHAZARD II/FLETCHE,HIROMITSU"
STELLARAX,"ISAAC,ELYSIUS,DRAX/ARTHUR DOUGLAS,CAPTAIN MARVEL/CAPTA,MENTOR/ALARS [ETERNA,STARFOX/EROS,JONES, RICHARD MILHO"
STELLARIS/LEAH PRINC,"BLACK WIDOW/NATASHA ,SIF,VIZIER,ENCHANTRESS/AMORA/HE,MASTERSON, KEVIN,LOKI [ASGARDIAN],SETH II,SERSI/SYLVIA,JARVIS, EDWIN ,THUNDERSTRIKE/ERIC K,ODIN [ASGARDIAN],PARETSKY, DR. GARY,THOR II/ROGER RED NO,HERCULES [GREEK GOD],BETA RAY BILL,ABSORBING MAN/CARL C,AUSTIN, SUSAN,CARTER, PEGGY,MEPHISTO,MARRERO, ED,NOBILUS,DEPAUL, SHIELD SPECI,ANALYZER,MONGOOSE,CAPTAIN AMERICA,BLOODAXE/JACKIE LUKU,TAGAR,THOR/DR. DONALD BLAK,JOYCE, SAMANTHA,ASBERY, SHAMARI,STEELE, MARCY MASTER,HIGH EVOLUTIONARY/HE,ZARRKO, ARTHUR,STEELE, BOBBY,HELA [ASGARDIAN],QUICKSAND,SAPRISTI, JERRY,THOR REPLICOID,SHE-HULK/JENNIFER WA,QUASAR III/WENDELL V"
"STEPHANAPOULUS, COSM","STORM/ORORO MUNROE S,MENGOCHAUZERAUS, STA,NIGHTCRAWLER/KURT WA,MENGOCHAUZERAUS, GRI,WOLVERINE/LOGAN"
STERLING,"DARLEGUNG, GEN.,SWORDSMAN IV/,AMAZO-MAXI-WOMAN/,MANT/ERNEST,MISS THING/MARY"
"STERN, ROGER","KNIGHT, MISTY,PHOENIX II,CAPTAIN AMERICA,CYCLOPS/SCOTT SUMMER,GLENN, HEATHER,CAGE, LUKE/CARL LUCA,WRECKER III/DIRK GAR,DAREDEVIL/MATT MURDO,THUNDERBALL/DR. ELIO,HUMAN TORCH/JOHNNY S,IRON FIST/DANIEL RAN,DAYTRIPPER/AMANDA SE,PILEDRIVER II/BRIAN ,MR. FANTASTIC/REED R"
STILETTO II/,"FONDOZZI, MICKEY,TEQUILA/,ROC/,MICROCHIP/LINUS LIEB,CANE/,PUNISHER II/FRANK CA,COMBAT/"
"STONE, MARGARET","STORM/ORORO MUNROE S,MARROW/SARAH ,ROGUE /,JUBILEE/JUBILATION L,WOLVERINE/LOGAN ,ANGEL/WARREN KENNETH,PSYLOCKE/ELISABETH B"
STORM DOPPELGANGER I,"MAGUS,GAMORA,DEVOS THE DEVESTATOR,CYCLOPS/SCOTT SUMMER,ARON [WATCHER],PAIBOK, CAPT. [SKRUL,WOLVERINE/LOGAN ,THING/BENJAMIN J. GR,HAVOK/ALEX SUMMERS ,THUNDERSTRIKE/ERIC K,NOVA/RICHARD RIDER,VISION DOPPELGANGER ,HERCULES [GREEK GOD],THING DOPPELGANGER I,STRONG GUY/GUIDO CAR,SCARLET WITCH/WANDA ,MOONDRAGON/HEATHER D,ANGEL DOPPELGANGER,MARVEL GIRL DOPPELGA,HULK/DR. ROBERT BRUC,MR. FANTASTIC/REED R,THOR III DOPPELGANGE,STORM/ORORO MUNROE S,PIP/PRINCE GOFERN,CAPTAIN AMERICA,HUDSON, HEATHER,DR. DRUID/ANTHONY LU,GALACTUS/GALAN,NOVA DOPPELGANGER II,VISION ,SASQUATCH/WALTER LAN,MALICE III,INVISIBLE WOMAN/SUE ,DR. STRANGE/STEPHEN ,ANGEL/WARREN KENNETH,MOONDRAGON DOPPELGAN,COLOSSUS II DOPPELGA,SASQUATCH DOPPELGANG,PSYLOCKE/ELISABETH B,THANOS DOPPELGANGER,CAPTAIN AMERICA DOPP,NOVA II/FRANKIE RAYE,THANOS,DRAX/ARTHUR DOUGLAS,HUMAN TORCH/JOHNNY S,WARLOCK II/ADAM WARL,ROGUE /,MASTERS, ALICIA REIS,WONDER MAN/SIMON WIL,QUASAR DOPPELGANGER ,PUPPET MASTER/PHILLI,PROFESSOR X/CHARLES ,MARVEL GIRL/JEAN GRE,HULK DOPPELGANGER II,SHE-HULK/JENNIFER WA,QUASAR III/WENDELL V"
"STORM, CHILI","GRIM REAPER/ERIC WIL,JUSTICE II/VANCE AST,CHAMPION, IMUS,FIRESTAR/ANGELICA JO,SHADOWCAT/KATHERINE ,WOLVERINE/LOGAN ,THING/BENJAMIN J. GR,IRON MAN/TONY STARK ,SCARLET WITCH/WANDA ,MARROW/SARAH ,EBONY,CAPTAIN MARVEL/CAPTA,HULK/DR. ROBERT BRUC,MR. FANTASTIC/REED R,STUNT-MASTER/GEORGE ,SWORDSMAN/JACQUES DU,SPIDER-MAN/PETER PAR,DR. DRUID/ANTHONY LU,VISION ,ANT-MAN/DR. HENRY J.,THOR/DR. DONALD BLAK,INVISIBLE WOMAN/SUE ,MOCKINGBIRD/DR. BARB,HELLCAT/PATSY WALKER,HARKNESS, AGATHA,HUMAN TORCH/JOHNNY S,MCLAREN, MEGAN,WONDER MAN/SIMON WIL"
STRANGLEHOLD,"CHANDRA, DR.,THUNDERBIRD II/JAMES,DEVILLE, ARCADIA,REIGNFIRE/,ZONA,BOOMER/TABITHA SMITH,PYRE II,BEDLAM/JESSE AARONSO,WYNDHAM, LUCAS,SUNSPOT/ROBERTO DACO,PARSONS, DR. DEREK,DRAGONBLOOD, ULYSSES"
"STRINGER, AMY","SUMMERS, NATHAN CHRI,FULLERTON-SMITH, CAS,PROFESSOR X/CHARLES ,VOGHT, AMELIA"
"STUART, BRIG. ALYSAN","COLE, WADE,REESE, MURRAY,FIRESTAR/ANGELICA JO,SHADOWCAT/KATHERINE ,COLDBLOOD/,SHADOW KING/AMAHL FA,MEGGAN,MACTAGGERT, MOIRA KI,PROTEUS II,N'ASTIRH,SAT-YR-9,CANNONBALL II/SAM GU,CAPTAIN BRITAIN/BRIA,THOMAS, COMMANDER DA,STRUCKER, ANDREAS,GIDEON,CORSI, TOM,STUART, DR. ALISTAIR,SPEEDBALL/ROBBIE BAL,SHATTERSTAR II/GAVEE,THUNDERBIRD II/JAMES,SUMMERS, NATHAN CHRI,HAUPTMANN ENGLAND,HARNESS/ERIKA BENSON,NIGHT THRASHER/DUANE,CALLISTO,WONG,SILHOUETTE,RINTRAH,SIRYN/THERESA ROURKE,MYSTIQUE/RAVEN DARKH,PHOENIX III/RACHEL S,DR. STRANGE/STEPHEN ,BANSHEE/SEAN CASSIDY,FORGE,SKULLBUSTER,PRETTY BOY,BONEBREAKER/,WIDGET,NIGHTCRAWLER/KURT WA,BRADDOCK, JAMES JR. ,VIXEN,LEGION II/DAVID HALL,POLARIS/LORNA DANE,MULTIPLE MAN/JAMES A,LOCKHEED,MESMERO,MASQUE,PROFESSOR X/CHARLES ,SUMMERS, MADELYNE MA,FRIEDLANDER, SHARON"
"STUART, DR.","MASTERMIND/JASON WYN,ICEMAN/ROBERT BOBBY ,BLOB/FRED J. DUKES,CARTER, TAD,HAVOK/ALEX SUMMERS ,SOUTHERN, CANDY,ANGEL/WARREN KENNETH,PIXIE/ [ETERNAL],MARTIN, TERI,MARTIN, ASHLEY,AVIA,UNUS THE UNTOUCHABLE,POLARIS/LORNA DANE,WORTHINGTON, KATHRYN,BEAST/HENRY &HANK& P,MARVEL GIRL/JEAN GRE"
"STUART, DR. ALISTAIR","FERON,TIGRA/GREER NELSON,SHADOWCAT/KATHERINE ,CAPTAIN U.K./LINDA M,SAT-YR-9,THOMAS, COMMANDER DA,MICROMAX/SCOTT WRIGH,THUNDERBIRD II/JAMES,HAUPTMANN ENGLAND,MERLIN,SZARDOS, MARGALI,CALLISTO,CRUSADER X/BRIAN BRA,RINGTOSS,WIDGET,CERISE II [SHI'AR],EXECUTIONER IV,NOVA II/FRANKIE RAYE,NECROM,NIGHTCRAWLER/KURT WA,BODYBAG,DAYTRIPPER/AMANDA SE,CROSSAN, ANNIE,PROFESSOR X/CHARLES ,JESTER II,ANTI-PHOENIX,YAP,SCRATCH,GATECRASHER,MEGGAN,MERLYN,MACTAGGERT, MOIRA KI,CORSAIR,WOLFSBANE/RAHNE SINC,N'ASTIRH,JOYBOY,CANNONBALL II/SAM GU,CAPTAIN BRITAIN/BRIA,ROMA,CAPTAIN AMERICA,SHADOWCAT 2013,FERRO2,GALACTUS/GALAN,KNAVE,RED QUEEN,BEDLAM/JESSE AARONSO,CYPHER/DOUG RAMSEY,TWEEDLEDOPE,RINTRAH,SPOOR/ANDREW HAMISH ,PHOENIX III/RACHEL S,KYLUN/COLIN MCKAY,WISDOM, PETER,PSYLOCKE/ELISABETH B,COLOSSUS II/PETER RA,BOOMER/TABITHA SMITH,HARD BOILED HENWY,LOCKHEED,MESMERO,LADY OF THE LAKE,STUART, BRIG. ALYSAN,MARVEL GIRL/JEAN GRE,SUMMERS, MADELYNE MA,AHAB/RORY CAMPBELL,SHE-HULK/JENNIFER WA,SATURNYNE, OPAL LUNA"
"SUAREZ, RAPHAEL","ANT-MAN II/SCOTT HAR,LYJA LAZERFIST [SKRU,DARK RAIDER,GORGON [INHUMAN],BLACK PANTHER/T'CHAL,BLACK BOLT/BLACKANTO,KARGUL,MEDUSA/MEDUSALITH AM,HUNTARA/MARY ELIZABE,SUB-MARINER/NAMOR MA,INVISIBLE WOMAN/SUE ,ARON [WATCHER],THING/BENJAMIN J. GR,PSI-LORD/FRANKLIN BE,HUMAN TORCH/JOHNNY S,DEVLOR,COLLECTOR/TANELEER T,KARNAK [INHUMAN]"
"SUMMERS, NATHAN CHRI","DEATHBIRD [SHI'AR],SABRETOOTH/VICTOR CR,FURMINTZ, HARMON,CIRE, MANUEL,CHORD, ANDREW,AENTAROS,MILAN,CH'VAYRE,ARISHEM [CELESTIAL],RED GUARDIAN V,SUMO,WOLVERINE/LOGAN ,SOUTHERN, CANDY,SEMIJAN,BLACK TOM CASSIDY,WOLVERINE SKRULL,HOUND,GHOST RIDER III/DAN ,MARIONETTE/MARI,GREY, ELAINE,TOAD/MORTIMER TOYNBE,EDGERTON, GAYLE,STUART, DR. ALISTAIR,ANT-MAN II/SCOTT HAR,KYMRI,FULLERTON-SMITH, CAS,APOCALYPSE/EN SABAH ,ROBERTSON, JOE,INVISIBLE WOMAN/SUE ,ROSENTHAL, BERNIE,MASTER MAN/WILHELM L,WHIZZER III/JAMES SA,STILT-MAN/WILBUR DAY,BLOCKADE/DEXTER PARI,LONGSHOT,LEGION II/DAVID HALL,POLARIS/LORNA DANE,FEROCIA/,HELIX II,BLACKOUT II/,D'SPAYRE,DUGAN, TIMOTHY ALOYI,CRYSTAL [INHUMAN],DRAKE, MADELINE BEAT,PYRO/ALLERDYCE JOHNN,CIRE, EYLA,WILDSIDE,SKETCH/,MEGGAN,AQUARIAN/WUNDARR,SCRAMBLER,WATERS, SETH,KAMIKAZE,BERTRAM,MASTER MOLD III,PRIMUS,STROBE/,HAMID, SHEIK,BELGRADE, DR. HORATI,FITZROY, TREVOR,STORM/ORORO MUNROE S,RUIZ, RIGGER,DRUID/DREDMUND CROMW,TANAKA, OPAL,SYNCH/EVERETT THOMAS,SHIN,GAMBIT/REMY LEBEAU ,DOMINO III/BEATRICE/,SANGUINE,CIRE, EZRA,SIRYN/THERESA ROURKE,THOR/DR. DONALD BLAK,HIDALGO, DETECTIVE J,GENESIS/TYLER DAYSPR,KLAW/ULYSSES KLAW,CYANIDE JANE,RIPTIDE,GLUB,ALBERT,TOTEM,CARMODY, MRS.,BOOMER/TABITHA SMITH,MOREAU, PHILLIP,MARX, DR.,BRIDGE, GEORGE WASHI,MASQUE,MALAN Sometimes spel,FOREARM,LOCKHEED,JUBILEE/JUBILATION L,PIXIE II/,SUPER SABRE/MARTIN F,MARVEL GIRL/JEAN GRE,TETHERBLOOD/,M'KAMBA,STRYFE,TILBY, TRISH/PATRICI,LUMPKIN, WILLIAM WIL,DUBOIS, NOAH,DRAKE, WILLIAM ROBER,SKIN/ANGELO ESPINOSA,OGADA, DR.,HURRICANE III,PHARAOH RAMA-TUT,GAUNT II,FIRESTAR/ANGELICA JO,SHADOWCAT/KATHERINE ,COPYCAT/VANESSA,HITCHUCK, KELLY,BISHOP /,SHADOW KING/AMAHL FA,PIECEMEAL/GILBERT BE,FONTAINE, CINDER,PRINCESS SANDELLA,SPIRAL,MIRAGE II/DANIELLE M,DOLAN, STACY,RICHARDS, FRANKLIN 2,STRONG GUY/GUIDO CAR,BLACK DEATH/DR. IVAN,GREY, DR. JOHN,NAZE,BLOODY BESS,TINKERER,VIPER II,SILVER SAMURAI/KENYU,ESSEX,HUNTER, STEVIE,DARK ONE,ARCADE/,CRIMSON COMMANDO/FRA,SHATTERSTAR II/GAVEE,EDGERTON, MR.,PENANCE/MONET ST. CR,SPIDER-MAN/PETER PAR,FURY, COL. NICHOLAS ,DARK MOTHER/FINALITY,STRONG, MARTIN HENRY,DR. DRUID/ANTHONY LU,TYGERSTRYKE/,SKIDS/SALLY BLEVINS,DARCO,FORGE,MS. MARVEL II/SHARON,THORNN II/LUCIA CALL,ZOLA, ARNIM,JUGGERNAUT/CAIN MARK,JOSHUA, DR. SEGISMUN,TOLLIVER,LOCUS,DEUTSCH, GEN.,KARNILLA [ASGARDIAN],ZIRAN,TUSK,PROFESSOR X/CHARLES ,HEADCASE,NAIP, SYNTHIA,LANE, LOIS,HAMMER III/EISENHOWE,BLOCKBUSTER III/MICH,BLOB/FRED J. DUKES,AINET,MOREAU, DAVID,FERAL/MARIA CALLASAN,NOVA/RICHARD RIDER,CROSS, JASON,PRISM,IRON MAN/TONY STARK ,LEVIN, MAJOR DEBRA,ITOBU, DR. JOSHUA,RICTOR/JULIO ESTEBAN,MR. SINISTER/NATHAN ,AZAZEL,WITNESS/NESS,DE LA FONTAINE, CONT,RASPUTINA, ILLYANA I,HULK/DR. ROBERT BRUC,WARLOCK III,ONE ABOVE ALL [CELES,VULTURE/ADRIAN TOOME,BLACK PANTHER/T'CHAL,SHIP,LIFEFORCE,HARPOON,ICEMAN/ROBERT BOBBY ,BANSHEE/SEAN CASSIDY,JACK OF HEARTS/JACK ,CLARKE, GENERAL JERE,FALCON/SAM WILSON,HOLOCAUST,WISDOM, PETER,N'GASSI,PSYLOCKE/ELISABETH B,MAJCOMB, RENEE,PROSH,OXTON, PROFESSOR HEN,CORAL,POSITRON/RONNIE,MULTIPLE MAN/JAMES A,KENT, CLARK,BERGER, PROF.,SUMMERS, MADELYNE MA,LANG, DR. STEVEN,SHIRE, DR. RANDALL,HODGE, CAMERON,BRIGHTWIND,MOONHUNTER/ZACK MOON,SECOND/ALECTO,SIKORSKY,THING/BENJAMIN J. GR,HAVOK/ALEX SUMMERS ,MASTER MOLD II,RAZA LONGKNIFE,SCARLET WITCH/WANDA ,QUICKSILVER/PIETRO M,MARROW/SARAH ,MAINFRAME II,SPYNE,GAMMENON [CELESTIAL],BLAQUESMITH,PHILLIPS, SIR GORDON,X-MAN/NATHAN GREY ,ROSS, COURTNEY,GOTH,LILANDRA NERAMANI [S,GIDEON,EXODUS/BENNET DUPARI,CH'OD,MALICE IV,SAURON/DR. KARL LYKO,WEREWOLF BY NIGHT/JA,HALLER, GABRIELLE,WHITE QUEEN/EMMA FRO,UATU,DAZZLER II/ALLISON B,HARNESS/ERIKA BENSON,NIGHT THRASHER/DUANE,STONE, LT. MARCUS,D'AURIA, JACK,WIDGET,NORRISS, SISTER BARB,TEMPO,WIPEOUT,NIGHTCRAWLER/KURT WA,KILLIAN,GLEASON, KAREN,VINDALOO/,ROGUE /,HUSK/PAIGE GUTHRIE,HARDRIVE,ONSLAUGHT II,DR. DOOM/VICTOR VON ,WONDER MAN/SIMON WIL,EDWARDS, MARTIN/DR. ,GRIZZLY II/THEODORE ,SCANNER II,BROTHER CAESAR,FRIEDLANDER, SHARON,RASPUTIN, MIKHAIL,TESSA,MAGNETO/MAGNUS/ERIC ,RANN, COMMANDER ARCT,DEADPOOL/JACK/WADE W,ARAGORN,CYCLOPS/SCOTT SUMMER,COOPER, DR. VALERIE,WASP/JANET VAN DYNE ,BLACK KING/SEBASTIAN,BRICKMAN, SEN. MILES,MOLE,BONITA,WOLFSBANE/RAHNE SINC,FOXBAT,VAZHIN, ALEXEI MIKHA,CANNONBALL II/SAM GU,CAPTAIN BRITAIN/BRIA,ARCLIGHT/PHILLIPA SO,SUNSPOT/ROBERTO DACO,BURKE,NINA,WENDY,MALEKITH/MALCOLM KEI,BENEDICT, ANDREW,KRAMER, KENNY,SPEEDBALL/ROBBIE BAL,CRULE,SUGAR MAN,PAGE, KAREN,PIPELINE/CORMICK GRI,JAMESON, J. JONAH,NITRO/ROBERT L. HUNT,BEDLAM/JESSE AARONSO,CYPHER/DOUG RAMSEY,RINGLET,DARK BEAST/HENRY MCC,THUNDERBIRD III/NEAL,WANDERER,BAILEY, JOEY,JAMESON, COL. JOHN ,OZYMANDIAS,STANACHEK, FREDDIE,COLOSSUS II/PETER RA,DOUGHBOY,NICODEMUS II,KELLY, SEN. ROBERT E,SLEDGE,CALIBAN/,REAPER II,BEAST/HENRY &HANK& P,PHANTAZIA/,BAILEY, GAILYN,AGENT 18/JACK TRUMAN,EENY,BINARY/CAROL DANVERS,GRACE,SHE-HULK/JENNIFER WA,WEI, LINDA,JUSTICE II/VANCE AST,WALL/,GILBERTI, ROSE,NAMORITA/NITA PRENTI,SERSI/SYLVIA,AURORA/JEANNE-MARIE ,ADVERSARY,SUNFIRE/SHIRO YOSHID,MEANY,HERCULES [GREEK GOD],CERISE,LIVING MONOLITH/AHME,MIST,O'BRIEN, MICHAEL,NIGHTSHADE/TILDA,HARBINGER,RODRIGUEZ, DEBRA,JONES, CHARLOTTE,DESOLATION/,MONTGOMERY,W'KABI,BEAUTIFUL DREAMER II,REQUIEM/,THUNDERBIRD II/JAMES,BEAUMONT, SPENCER,NIMROD III,LAMENT/,THRENODY,VISION ,ANT-MAN/DR. HENRY J.,SILHOUETTE,VERTIGO II,WEISMAN, DR.,RICHARDS, FRANKLIN B,HARDCASE/HAROLD HARR,DESTINY II/IRENE ADL,ANGEL/WARREN KENNETH,BUG,IMPOSSIBLE MAN,BARRAGE,BELDAME,CHAMBER/JONOTHON STA,BROTHER VIRGIL,ASKANI,HUMAN TORCH/JOHNNY S,SAUL,BROADSIDE,DEADBOLT,KONIEV, MRS.,RUCKUS,KANDRA,HAWKSHAW,KARMA/XI'AN COY MANH,WEAPON X II/GARRISON,QUARTERMAIN, CLAY,KEY/,CRIMSON,VOGE, TULLAMORE,ZERO,CARGIL/JOANNA CARGIL,MERRYWEATHER, IRENE,JENSKOT/ALIYA,MACTAGGERT, MOIRA KI,GOYER, SAUL,ABSALOM,PROTEUS II,N'ASTIRH,CREED, GRAYDON,DRAGONESS,IRON MAN V/TEEN TONY,EXPEDITER II/ZOE CUL,GAUNTLET,RANSOME, JENNIFER AM,KATH,MR. FANTASTIC/REED R,VOGHT, AMELIA,CHANDRA, DR.,SCALPHUNTER,CAPTAIN AMERICA,PICO,BALABAN/,MYSTIQUE/RAVEN DARKH,SUB-MARINER/NAMOR MA,GRYPHON/COMMANDER EK,PHOENIX III/RACHEL S,DR. STRANGE/STEPHEN ,LONGBOW/AMELIA GREER,REYES, DR. CECELIA,SISTER SOPHIA,RISQUE/GLORIA,KRAMER, STACEY,KRIVEN,PIERCE, DONALD,HIGH EVOLUTIONARY/HE,FIZ [SKRULL],EMPLATE/MARIUS ST. C,GUTHRIE, JOSH,HELA [ASGARDIAN],PENANCE III,PSYNAPSE,AHAB/RORY CAMPBELL,SELENE,SHAARA, MR.,FIREFIST/RUSTY COLLI,HYDROMAN/MORRIE BENC"
SUN-TAO,"IRON MAN/TONY STARK ,HO YINSEN,FUJIKAWA, RUMIKO"
