hero,connection
STORM/ORORO MUNROE S,"SABRETOOTH/VICTOR CR,CAPTAIN MARVEL II/MO,PROFESSOR X DOPPELGA,CORTEZ, FABIAN,STYGLUT/,BEAST DOPPELGANGER I,SOUTHERN, CANDY,WOLVERINE SKRULL,VAPOR,LANE, SILAS,ORACLE/LADY SIBYL,LIZARD/DR. CURTIS CO,MELLENCAMP,CANTOR, VERA,DEVIL-SLAYER/ERIC SI,GREY, ELAINE,CORSI, TOM,TOAD/MORTIMER TOYNBE,IRON MAN IV/JAMES R.,LYJA LAZERFIST [SKRU,MEDUSA/MEDUSALITH AM,APOCALYPSE/EN SABAH ,INVISIBLE WOMAN/SUE ,CATSEYE/SHARON SMITH,SASQUATCH DOPPELGANG,FERRIS,LEGION II/DAVID HALL,POLARIS/LORNA DANE,DAYTRIPPER/AMANDA SE,HASARD, SAMANTHA,CANDRA,PUCK DOPPELGANGER II,JONES, JANIS,ENCHANTRESS/AMORA/HE,OMEGA RED/ARKADY ROS,MAGUS,FROG MAN/FROG LE BLA,D'SPAYRE,CRYSTAL [INHUMAN],CRAIG, REV.,WEIN, LEN,LEADER/SAM STERNS,SAMEDAR,HUMAN TORCH DOPPELGA,HEX/DOMINIC DESTINE,COLOSSUS 2013,CYCLOPS DOPPELGANGER,DELGADO,HRIMHARI,TANAKA, OPAL,MASTERMIND/JASON WYN,AMIKO,BEALE, ERIC,SANGUINE,SIRYN/THERESA ROURKE,MAVERICK/CHRISTOPHER,SCORCH II,JILL,PRETTY BOY,GENESIS/TYLER DAYSPR,MOONDRAGON DOPPELGAN,STORM DOPPELGANGER I,ALFY,RIPTIDE,HELLCAT/PATSY WALKER,BOOMER/TABITHA SMITH,LOCKHEED,BRIDGE, GEORGE WASHI,FOREARM,JOSEPH,MENTOR/ALARS [ETERNA,SUPER SABRE/MARTIN F,MARVEL GIRL/JEAN GRE,HAWK,X-RAY,STRYFE,DRAKE, WILLIAM ROBER,LUMPKIN, WILLIAM WIL,IGOR,SKIN/ANGELO ESPINOSA,MODOK/GEORGE TARLETO,SHADOWCAT/KATHERINE ,BISHOP /,YASHIDA, MARIKO,LIVING TRIBUNAL,REAGAN, RONALD,SET,BERNARD THE POET,ENTITY,STRONG GUY/GUIDO CAR,ORPHAN-MAKER/PETER,GREY, DR. JOHN,VIPER II,CORBEAU, DR. PETER,ROSS, EVERETT KENNET,HULK DOPPELGANGER,KARIMA,EARTHQUAKE,FURY, COL. NICHOLAS ,PENANCE/MONET ST. CR,MOLECULE MAN/OWEN RE,AVALANCHE/DOMINIC PE,PSYCHO-MAN,SKIDS/SALLY BLEVINS,SASQUATCH/WALTER LAN,NEWMARK, LOTUS,FORGE,MS. MARVEL II/SHARON,ROSS, GEN. THADDEUS ,SINGER,WILFORD, ELISABETH B,AVIA,ZURI,ROUGHHOUSE,MERCURY III/,SENTINELS,X-CUTIONER/CARL DENT,HUXLEY, DR. ALDA,TUSK,STEPHANAPOULUS, COSM,HEADCASE,LOCKLIN, BEN,HEALER,EPOCH,TAI,JINX,FANG II,JOCASTA,SCARFE, RAFAEL,USAGENT/CAPTAIN JOHN,GAMORA,LETHA,BLOB/FRED J. DUKES,BEREET,AINET,NOVA/RICHARD RIDER,GAROKK,CHEEVER, JOHN,OKOYE,PUCK/EUGENE MILTON J,STORM, CHILI,FORRESTER, CAPT. ALE,SACK,ASTRA,CLARK, JOHN,NANNY,MR. SINISTER/NATHAN ,ANGEL DOPPELGANGER,MALICE V/NAKIA,HUNTER/JAEGER,GYPSY MOTH,HULK/DR. ROBERT BRUC,NEOPHYTE/,THOR III DOPPELGANGE,RASPUTINA, ILLYANA I,WARLOCK III,DAGGER/TANDY BOWEN,KARNAK DOPPELGANGER,GAZA,BLACK PANTHER/T'CHAL,MIKHLO,GALACTUS/GALAN,CEREBRITE ALPHA,UNUSCIONE,HARPOON,ZEDRAO, GENERAL,STARSHINE II/BRANDY ,ANDERSSEN, TANYA,RASPUTINA, ALEXANDRA,LIFEFORCE,JACK OF HEARTS/JACK ,MAJCOMB, RENEE,HOLOCAUST,PSYLOCKE/ELISABETH B,KINE, BENEDICT,CRAWLEY, BETRAND,HIRO,THANOS,DAREDEVIL/MATT MURDO,DARKHAWK DOPPELGANGE,POSITRON/RONNIE,MULTIPLE MAN/JAMES A,GARGOYLE II/ISAAC CH,LOCKJAW [INHUMAN],BANNER, BETTY ROSS T,BRIGHTWIND,CEREBRO,MAGGOTT/JAPHETH,MANH, COY NGA,SIKORSKY,JACKSON, CELIA,THING/BENJAMIN J. GR,HAVOK/ALEX SUMMERS ,FAMINE/AUTUMN ROLFSO,VAN HELSING, RACHEL,SCARLET WITCH/WANDA ,S'YM,MARROW/SARAH ,ABSORBING MAN/CARL C,MAINFRAME II,WIZARD/BENTLEY WITTM,SPYNE,BLAQUESMITH,TORPEDO III/BROCK JO,X-MAN/NATHAN GREY ,GOTH,LILANDRA NERAMANI [S,THOMAS, COMMANDER DA,EXODUS/BENNET DUPARI,MACON, ANGELO,CH'OD,MAGNUM, MOSES,HALLER, GABRIELLE,WHITE QUEEN/EMMA FRO,SWORDSMAN/JACQUES DU,FLY,NORTHSTAR/JEAN-PAUL ,MEME,NOVA DOPPELGANGER II,THAIS,CONOVER, HANNAH,GHAUR [DEVIANT],WRECKER III/DIRK GAR,NIGHTCRAWLER/KURT WA,WHITEOUT,ROGUE /,HUSK/PAIGE GUTHRIE,MASTERS, ALICIA REIS,DR. DOOM/VICTOR VON ,LEECH,ONSLAUGHT II,SCANNER II,LOBO,HARDRIVE,DESTINE, ADAM,FRIEDLANDER, SHARON,PALERMO, HARRIET ROS,MOJO,VISION DOPPELGANGER,CHASIN, MAJOR,RASPUTIN, MIKHAIL,HENDERSHOOT, COLONEL,TESSA,WHITE KING,MAGNETO/MAGNUS/ERIC ,HELLSTORM/DAIMON HEL,BOWEN, FATHER MICHAE,CYCLOPS/SCOTT SUMMER,WHIPLASH/MARK SCARLO,THUNDERSTRIKE/ERIC K,BARON MORDO/KARL MOR,SHAW, SHINOBI,RAPTURE/SISTER JOY,MCCABE, LINDSAY,BLACK KING/SEBASTIAN,SMASHER IV,DELUGE,M,WOLFSBANE/RAHNE SINC,KATANA/,SUNDER,ARCLIGHT/PHILLIPA SO,VESSEL,REM-RAM/,RASPUTIN, NIKOLAI,EBONY,NINA,ANDERSON, CHIEF MAGI,BULLDOZER/HENRY CAMP,JACKSON, STEVE,SUGAR MAN,SYNRAITH,PIPELINE/CORMICK GRI,BEDLAM/JESSE AARONSO,MAGIK/ILLYANA RASPUT,CYPHER/DOUG RAMSEY,THUNDERBIRD III/NEAL,SHANG-CHI,SKULLBUSTER,WATSON-PARKER, MARY ,COLOSSUS II DOPPELGA,CAGE, LUKE/CARL LUCA,COLOSSUS II/PETER RA,LE FEY, MORGAN,KELLY, SEN. ROBERT E,OBLIVION,MARRINA/MARRINA SMAL,BINARY/CAROL DANVERS,COUNT NEFARIA, LUCHI,SHE-HULK/JENNIFER WA,JUSTICE II/VANCE AST,TIGRA/GREER NELSON,FIST/,ZELDA,PAIBOK, CAPT. [SKRUL,AURORA/JEANNE-MARIE ,AVATAR,RICHARDS, FRANKLINK ,VISION DOPPELGANGER ,SUNFIRE/SHIRO YOSHID,MEANY,HERCULES [GREEK GOD],MIMIC/CALVIN RANKIN,RAMONDA,MORRELL, SABRINA,HUNGER,BROTHER ROYAL,WORM,TRASK,CAPTAIN MARVEL/CAPTA,MENGOCHAUZERAUS, GRI,STARFOX/EROS,TIMESLOT,CYBER,PIP/PRINCE GOFERN,SUMMERS, NATHAN CHRI,THUNDERBIRD II/JAMES,LAMENT/,ETERNITY/ADAM QADMON,THRENODY,SZARDOS, MARGALI,O'DONNELL,SILHOUETTE,MAJOR DOMO,DESTINY II/IRENE ADL,ANGEL/WARREN KENNETH,BARRAGE,LUPO,DIRGE/,HUMAN TORCH/JOHNNY S,DEADBOLT,CORNELIUS, DR.,CORTES, MARIA PILAR,TITANIA II/MARY SKEE,CLARK, SARAH,ZERO,KRAVEN THE HUNTER/SE,BEETLE/ABNER RONALD ,PROJECTOR/,REJECT/RAN-SAK [DEVI,GREENSONG,SPIDER-MAN CLONE/BEN,ISHIMA, DAVID,BELASCO,KISMET/J'RIDIA STARD,MACTAGGERT, MOIRA KI,STORM DOPPELGANGER,PROTEUS II,N'ASTIRH,RED WOLF III/WILL TA,BYRNE, JOHN,TITANIA/,IRON MAN V/TEEN TONY,EXPEDITER II/ZOE CUL,FLEX/ADRIAN CORBO,GAUNTLET,RANSOME, JENNIFER AM,KATH,WARHAWK II,MR. FANTASTIC/REED R,GUARDIAN/JAMES MACDO,STUNT-MASTER/GEORGE ,SCALPHUNTER,PAYGE, REEVA,OSAMA,ELECTRO/MAX DILLON,DR. STRANGE/STEPHEN ,POLARIS DOPPELGANGER,VANISHER,BONEBREAKER/,RISQUE/GLORIA,KRAMER, STACEY,WETHERELL, MANOLI,ZALADANE,PIERCE, DONALD,HIGH EVOLUTIONARY/HE,CAT MAN/HORGAN,WEIN, GLYNIS,THUNDERBIRD/JOHN PRO,WENDIGO II/GEORGES B,PENANCE III,SPIDER-WOMAN II/JULI,FREDERICKS, GENERAL,SELENE,MULTIPLE MAN DOPPELG,BRAIN CELL/,KA-ZAR/KEVIN PLUNDER,DEATHBIRD [SHI'AR],RUBY,KULAN GATH,MENGOCHAUZERAUS, STA,LORELEI,MODT,BLACK KNIGHT V/DANE ,WOLVERINE/LOGAN ,BLACK TOM CASSIDY,SHAMAN/MICHAEL TWOYO,JONES, RICHARD MILHO,ULTRON,DURAN, CONAL,BEL-DANN, GEN.,POUNDCAKES/MARIAN PO,VECTOR,AMPHIBIUS,EPHESUS,IRONCLAD,URSA MAJOR/MIKHAIL U,ANT-MAN II/SCOTT HAR,KILLMONGER, ERIC/N'J,WALDO,CALLISTO,MENTOR II,ROBERTSON, JOE,BUTCH,GLADIATOR II,ANACONDA/BLANCHE SIT,TSURAYABA, MATSUO,CANCELLATOR,BALDER [ASGARDIAN],HUMAN TORCH ANDROID/,CONSTRICTOR/FRANK PA,LONGSHOT,QUASAR II,WARD, SEN. STEWART,DEATHLOK III/MICHAEL,ELLENTHORPE, MARIAH,CR'REEE,KNIGHT, MISTY,DRAKE, MADELINE BEAT,PYRO/ALLERDYCE JOHNN,BLUDGEON/,MEGGAN,AQUARIAN/WUNDARR,SCRAMBLER,CORSAIR,BLAIRE, CARTER,FATH,FITZROY, TREVOR,SHADOWCAT 2013,SYNCH/EVERETT THOMAS,GAMBIT/REMY LEBEAU ,STRONG GUY DOPPELGAN,BUSHWACKER/CARL,MISS LOCKE,THOR/DR. DONALD BLAK,WILD CHILD/KYLE GIBN,DOMINO III/BEATRICE/,DARKSTAR/LAYNIA SERG,BARBARUS,KLAW/ULYSSES KLAW,GHOST GIRL II/LILLI,NOM,WING, COLLEEN,ALBERT,MOREAU, PHILLIP,ATTUMA,MASQUE,BLACK GOLIATH/DR. WI,REVERB,JUBILEE/JUBILATION L,WOLVERINE DOPPELGANG,MANTA,CODY, GARY,FIREBIRD/BONITA JUAR,TILBY, TRISH/PATRICI,SUPREME INTELLIGENCE,KINGPIN/WILSON FISK,DUBOIS, NOAH,STERN, ROGER,FAHE,SLEEPWALKER,PHARAOH RAMA-TUT,BAILEY, SARA GREY,TALISMAN II/ELIZABET,HURRICANE III,CHAMPION, IMUS,BOND,FIRESTAR/ANGELICA JO,DEATH,DESTINE, NEWTON,SHADOW KING/AMAHL FA,MUNROE, N'DARE,SPIRAL,GAEA,MIRAGE II/DANIELLE M,IRON MAN DOPPELGANGE,LADY DEATHSTRIKE/YUR,HUSSAR,MAGMA/AMARA AQUILLA/,THING DOPPELGANGER I,NAZE,SILVER SAMURAI/KENYU,VOLCANA/MARSHA ROSEN,GRIS-GRIS,PLUNDER, ADAM KYLE M,LELAND, HARRY,STRUCKER, ANDREAS,MARVEL GIRL DOPPELGA,KRAKOA,HUNTER, STEVIE,GREMLIN/,WALLOP/WALTER DESTIN,ARCADE/,KARNAK [INHUMAN],SHATTERSTAR II/GAVEE,CRIMSON COMMANDO/FRA,FIFOLET,SPIDER-MAN/PETER PAR,GYRICH, HENRY PETER,DR. DRUID/ANTHONY LU,DARK MOTHER/FINALITY,CHAOS/DANIEL DASH,CRIMSON CRUSADER/ROR,DARCO,DARLA,PALERMO, VICTOR,CLEA,TAROT/MARIE-ANGE COL,FIDDLER, BARNEY,ROSSI, COL. MICHAEL ,SHARD,MOON KNIGHT/MARC SPE,ROM, SPACEKNIGHT,BEAST DOPPELGANGER,JUGGERNAUT/CAIN MARK,PUPPET MASTER/PHILLI,NANNY II,LEEDS, BETTY BRANT,PROFESSOR X/CHARLES ,MELTER/BRUNO HORGAN,LANE, LOIS,LUNA/LUNA MAXIMOFF [,ERISHKIGEL II/HOLLY ,BEYNON, DR. BRADLEY,ERIC THE RED [SHI'AR,ARKON,MOREAU, DAVID,FERAL/MARIA CALLASAN,IMP/PANDORA DESTINE,ANDROMEDA/ANDROMEDA ,MOLE MAN/HARVEY RUPE,PRISM,IRON MAN/TONY STARK ,ASP II/CLEO,NEREEL,GAMBLE, GRACIE,KRUGGAR,RICTOR/JULIO ESTEBAN,STARBOLT,JAHF,SHROUD/MAXIMILLIAN Q,DE LA FONTAINE, CONT,GATEWAY,MAGUS II,DOC SAMSON/DR. LEONA,WAR/ABRAHAM LINCOLN ,ANALYZER,VULTURE/ADRIAN TOOME,PHOENIX II,MACHINE MAN/X-51,ROULETTE II/JENNY ST,FIRELORD/PYREUS KRIL,IRON FIST H'YLTHRI I,ICEMAN/ROBERT BOBBY ,BANSHEE/SEAN CASSIDY,SHELLSHOCK/,TRITON,FALCON/SAM WILSON,MOCKINGBIRD/DR. BARB,WISDOM, PETER,MR. FANTASTIC DOPPEL,FIRESTAR DOPPELGANGE,SABRA/RUTH BAT-SERAP,CRIMSON DYNAMO V/DIM,WARLOCK II/ADAM WARL,KENT, CLARK,DEATHLOK IV,PILEDRIVER II/BRIAN ,SUMMERS, MADELYNE MA,LANG, DR. STEVEN,BOUDREAUX, BELLA DON,HODGE, CAMERON,SPIDER-WOMAN/JESSICA,ARON [WATCHER],MASTER MOLD II,RAZA LONGKNIFE,EMPATH/MANUEL ALFONS,MELLACE, LUCY SANTIN,QUICKSILVER/PIETRO M,FATALE/PAMELA GREENW,PHILLIPS, SIR GORDON,WHITE WOLF/HUNTER,CERA, KAY,HUNTER IN DARKNESS,MALICE IV,CLAREMONT, CHRIS,SAURON/DR. KARL LYKO,CONAN, NEAL,UATU,DAZZLER II/ALLISON B,CARTER, JIMMY,LEEDS, NED,MALICE III,QUEEN DIVINE JUSTICE,DEMON BEAR,PHOENIX 2013,SWEEPZWEAK,NORRISS, SISTER BARB,THANOS DOPPELGANGER,NOVA II/FRANKIE RAYE,WIPEOUT,REINMAN, PAULA,COCKRUM, DAVE,KILLIAN,VINDALOO/,BRAINCHILD,DELANY, CAPT.,3-D MAN/CHARLES CHAN,WONDER MAN/SIMON WIL,SHANNA/SHANNA O'HARA,GRIZZLY II/THEODORE ,WARSTAR,PUNCHOUT,STACY, JILL,HULK DOPPELGANGER II,SPAT,SHE-HULK DOPPELGANGE,ALRAUNE, MARLENE,DRUMM, JERICHO,COLE, WADE,FRENCHIE/JEAN-PAUL D,SANDMAN/WILLIAM BAKE,DA COSTA, EMMANUEL,AUSTIN, TERRY,EJULP,COOPER, DR. VALERIE,VIBRAXAS/N'KANO,WASP/JANET VAN DYNE ,DEATHURGE,O'DONNELL, EAMON,CUSHING, KATE,DR. OCTOPUS/OTTO OCT,HERCULES DOPPELGANGE,STONEWALL/LOUIS HAMI,RAX,CHENEY, LILA,DRAGONFLY/VERONICA D,CANNONBALL II/SAM GU,SUNSPOT/ROBERTO DACO,MEPHISTO,KRAMER, KENNY,SPEEDBALL/ROBBIE BAL,HIJACKER,MANH, COY LEONG XUI,MAM'SELLE HEPZIBAH,DEFENSOR,VANGUARD/NICOLAI KRY,JAMESON, J. JONAH,DARK BEAST/HENRY MCC,WANDERER,OZYMANDIAS,CAPTAIN AMERICA DOPP,HEMINGWAY,STANACHEK, FREDDIE,LYNNE, MONICA,ZABU,CALIBAN/,GRANDMASTER/EN DWI G,REAPER II,BEAST/HENRY &HANK& P,MIRAGE,STUART, BRIG. ALYSAN,EENY,QUASAR III/WENDELL V,STRUCKER, ANDREA,D'KEN [SHI'AR],REESE, MURRAY,MAELEN,MANH, COY TRANH,WHIZZER/ROBERT L. FR,IKARIS/IKE HARRIS [E,DEVOS THE DEVESTATOR,THINKER,NAMORITA/NITA PRENTI,FLORES, JAMIE,SERSI/SYLVIA,JARVIS, EDWIN ,ADVERSARY,LIVING MONOLITH/AHME,APE MAN/GORDON MONK ,CHALMERS, CYNTHIA,IRON FIST/DANIEL RAN,CHROME/,FIREBALLS/JACK FARLE,JONES, CHARLOTTE,DESOLATION/,PROSPERO, DR./HARPER,TEMPEST/GRANNZ,REQUIEM/,TIMBERIUS II,BOX/ROGER BOCHS,VISION ,ASTRA II,ANT-MAN/DR. HENRY J.,YUKIO,COLLECTIVE MAN,VERTIGO II,RADIUS/JARED CORBO,WILFORD, BONNIE,RICHARDS, FRANKLIN B,ADAMS, NICOLE NIKKI,DARKHAWK/CHRIS POWEL,ABOMINATION/EMIL BLO,BELDAME,CHAMBER/JONOTHON STA,SNOWBIRD/NARYA/ANNE ,BLITZKRIEG/,SEESHA,HARKNESS, AGATHA,PAM,QUASAR DOPPELGANGER ,CYLLA II,PLAGUE,KONIEV, MRS.,MUSTANG/,HAWKSHAW,SILVER SURFER/NORRIN,KARMA/XI'AN COY MANH,BLACK WIDOW/NATASHA ,ELSIE DEE,VOGE, TULLAMORE,KAUR, BENAZIR,MOON KNIGHT DOPPELGA,CARGIL/JOANNA CARGIL,JENSKOT/ALIYA,PARKER, MAY,PRYDE, TERRI,CREED, GRAYDON,SCARLET WITCH DOPPEL,MOONDRAGON/HEATHER D,STANKOWICZ, FABIAN,THUNDERBALL/DR. ELIO,ARAKI [SHI'AR],MANIKIN/DR. WHITMAN ,BARON STRUCKER/WOLFG,HYBRID/JAMES JIMMY M,BEYONDER,VOGHT, AMELIA,NIGHTSIDE,KLOSS, BERNARD,CAPTAIN AMERICA,HUDSON, HEATHER,KLEINSTOCK, SVEN,KAMAL,MYSTIQUE/RAVEN DARKH,SUB-MARINER/NAMOR MA,PIPER,PHOENIX III/RACHEL S,RAKSOR [SKRULL],REYES, DR. CECELIA,EL GIBAR, ACHMED,LIVING LIGHTNING/MIG,TALISMAN,DRAX/ARTHUR DOUGLAS,FIZ [SKRULL],MESMERO,HELA [ASGARDIAN],PSYNAPSE,AHAB/RORY CAMPBELL,FIREFIST/RUSTY COLLI,TYGER TIGER/JESSAN H"
"STRIKER, SAM","SHORR, JACQUELINE,AJAX,PARIS,PUNISHER II/FRANK CA,FROST,ATALANTA,BERENGHETTI, SUSAN,HULK/DR. ROBERT BRUC,BANNER, BETTY ROSS T,JONES, RICHARD MILHO,BERENGHETTI, MICHAEL,ULYSSES II"
STRONG GUY DOPPELGAN,"PHARAOH RAMA-TUT,FIRESTAR/ANGELICA JO,CYCLOPS/SCOTT SUMMER,THING/BENJAMIN J. GR,COOPER, DR. VALERIE,HAVOK/ALEX SUMMERS ,WOLVERINE/LOGAN ,NOVA/RICHARD RIDER,HERCULES [GREEK GOD],HERCULES DOPPELGANGE,SCARLET WITCH DOPPEL,HUMAN TORCH DOPPELGA,HULK DOPPELGANGER,CYCLOPS DOPPELGANGER,HULK/DR. ROBERT BRUC,MR. FANTASTIC/REED R,THOR III DOPPELGANGE,STORM/ORORO MUNROE S,NOVA DOPPELGANGER II,WILD CHILD/KYLE GIBN,SILHOUETTE,SASQUATCH/WALTER LAN,ICEMAN/ROBERT BOBBY ,POLARIS DOPPELGANGER,ANGEL/WARREN KENNETH,CAPTAIN AMERICA DOPP,COLOSSUS II/PETER RA,BEAST DOPPELGANGER,ROGUE /,HULK DOPPELGANGER II,VISION DOPPELGANGER"
"STRUCKER, ANDREA","BRIGHTWIND,SABRETOOTH/VICTOR CR,MODOK/GEORGE TARLETO,IZANAMI II,CLOAK/TYRONE JOHNSON,SHADOWCAT/KATHERINE ,TOMBSTONE/LONNIE THO,CORTEZ, FABIAN,SPIRAL,WOLVERINE/LOGAN ,MASTER MOLD II,TERROR II,RAZA LONGKNIFE,STERMAN, ANDREA ANDI,QUICKSILVER/PIETRO M,PUNISHER II/FRANK CA,SAT-YR-9,TOPSPIN/DARREN MITCH,THOMAS, COMMANDER DA,STRUCKER, ANDREAS,JONIN,NESTOR,CITIZEN V II/HELMUT ,EXODUS/BENNET DUPARI,SILVER SCORPION/ELIS,RAM, SIR,STUART, DR. ALISTAIR,RANDOM II/MARSHALL E,AVALANCHE/DOMINIC PE,MAJOR DOMO,MAN-BEAST,CHURCHILL, LORD,FORGE,ANGEL/WARREN KENNETH,TSURAYABA, MATSUO,JESTER III,SLUG/ULYSSES X. LUGM,HAMMERHEAD,VON STRUCKER, WERNER,NIGHTCRAWLER/KURT WA,LONGSHOT,HULK ROBOT,JUGGERNAUT/CAIN MARK,ROGUE /,TYGER, LORD,CORNELIUS, DR.,DR. DOOM/VICTOR VON ,ROCK/SAMUEL JOHN ROC,SCANNER II,PROFESSOR X/CHARLES ,VERMIN, LADY,MOJO,OMEGA RED/ARKADY ROS,MAGNETO/MAGNUS/ERIC ,GOLDFIRE/AMEIKO SABU,IRON CROSS/HELMUT GR,NOMAD III/JACK MONRO,DELGADO, FATHER,PYRO/ALLERDYCE JOHNN,BOWEN, FATHER MICHAE,CYCLOPS/SCOTT SUMMER,WASP/JANET VAN DYNE ,MEGGAN,WORD II/,LEADER/SAM STERNS,IRON MAN/TONY STARK ,FORRESTER, CAPT. ALE,DYNA-MITE/ROGER AUBR,BUCKY II/FRED DAVIS,URSULA, LADY,CHENEY, LILA,CAPTAIN BRITAIN/BRIA,SUNSPOT/ROBERTO DACO,BARON STRUCKER/WOLFG,BEYONDER,STORM/ORORO MUNROE S,CAPTAIN AMERICA,CRIMSON DAFFODIL,GATOR, LORD,GAMBIT/REMY LEBEAU ,MAVERICK/CHRISTOPHER,CYPHER/DOUG RAMSEY,SUB-MARINER/NAMOR MA,NUKLO/ROBERT FRANK J,TYPHOID MARY/MARY ME,PHOENIX III/RACHEL S,ICEMAN/ROBERT BOBBY ,HAMMER, JUSTIN,SILVERMANE/SILVIO MA,PSYLOCKE/ELISABETH B,COLOSSUS II/PETER RA,HIGH EVOLUTIONARY/HE,ATTUMA,DAREDEVIL/MATT MURDO,LOCKHEED,MESMERO,BEAST/HENRY &HANK& P,JUBILEE/JUBILATION L,MARTINEZ, ISADORA,STUART, BRIG. ALYSAN,MAYHEM/DET. BRIGID O,HYDROMAN/MORRIE BENC"
STUNNER/ANGELINA BRA,"CHESBRO,TRAVELLER, DR. JUDAS,CARNAGE/CLETUS KASAD,ROSE IV/JACOB JAKE C,CACHES, PROF. MARINA,SPIDER-MAN CLONE/BEN,MASTER PROGRAMMER,IRON MAN/TONY STARK ,DR. OCTOPUS/OTTO OCT,MADAME QWA,RAVEN, LT. JACOB,RIGOLETTO, DON DANTE,WILKS, SHANTAL,MR. FANTASTIC/REED R,MARTINEZ, LINETTE,BUCKNER, GRANT,DELILAH,LOCKER, MR.,VULTURE/ADRIAN TOOME,SPIDER-MAN/PETER PAR,WADE, AGENT JOE,JAMESON, J. JONAH,DR. OCTOPUS II/CAROL,ROBERTSON, JOE,SMYTHE, ALISTAIR ALP,TRAINER, DR. SEWARD,WATSON-PARKER, MARY ,ELLIS, KEN,TOWER, BLAKE,DAREDEVIL/MATT MURDO,SPIDERCIDE,URICH, BEN,LEEDS, BETTY BRANT,STACY, JILL,EL TORO NEGRO/SERGIO,KAINE,WATSON, ANNA,KAFKA, DR. ASHLEY"
STUNT-MASTER/GEORGE,"PETROVITCH, IVAN,CHAMPION, IMUS,FIRESTAR/ANGELICA JO,SHADOWCAT/KATHERINE ,AQUARIUS/DARREN BENT,WOLVERINE/LOGAN ,THING/BENJAMIN J. GR,HERCULES [GREEK GOD],CANCER/JACK KLEVENO,SCARLET WITCH/WANDA ,MARROW/SARAH ,ARIES II/GROVER RAYM,SCORPIO/JAKE FURY,CAPTAIN MARVEL/CAPTA,GHOST RIDER II/JOHNN,LINCOLN, WILLIAM WIL,DELAZNY, CHARLES L.,DEATH-STALKER,SPIDER-MAN/PETER PAR,VISION ,ANT-MAN/DR. HENRY J.,GEMINI/JOSHUA LINK,SAGITTARIUS/HARLAN V,WESTON, SALLY,ANGEL/WARREN KENNETH,LEO/DANIEL RADFORD,TRAPSTER/PETER PETRU,NELSON, DEBBIE HARRI,VIRGO/ELAINE MCLAUGH,TOWER, BLAKE,CAPRICORN/WILLARD WE,HARKNESS, AGATHA,HUMAN TORCH/JOHNNY S,WONDER MAN/SIMON WIL,BLACK WIDOW/NATASHA ,ENFORCER/DELAZNY,GRIM REAPER/ERIC WIL,SMASHER III,HELLSTORM/DAIMON HEL,WATER WIZARD/PETE,GLENN, HEATHER,STORM, CHILI,IRON MAN/TONY STARK ,EBONY,HULK/DR. ROBERT BRUC,INFERNO,SATAN/MARDU KURIOS,MR. FANTASTIC/REED R,PAGE, KAREN,THOR/DR. DONALD BLAK,ICEMAN/ROBERT BOBBY ,MOCKINGBIRD/DR. BARB,NELSON, FRANKLIN FOG,PISCES/NOAH PERRICON,DAREDEVIL/MATT MURDO,BLAZE, ROXANNE SIMPS,HAWK"
SUICIDE/CHRIS DANIEL,"ZODIAK/NORMAN HARRIS,GHOST RIDER III/DAN"
SUNDOWN/DR. DAVE LOW,"CAPTAIN AMERICA,SPIDER-MAN/PETER PAR,WONG,THOR/DR. DONALD BLAK,SUB-MARINER/NAMOR MA,SNOW, CHARLIE,CYCLOPS/SCOTT SUMMER,ICEMAN/ROBERT BOBBY ,PARKER, MAY,DR. STRANGE/STEPHEN ,INVISIBLE WOMAN/SUE ,THING/BENJAMIN J. GR,HOGAN, HAROLD J. HAP,WATSON-PARKER, MARY ,WASP/JANET VAN DYNE ,ANGEL/WARREN KENNETH,IRON MAN/TONY STARK ,OSBORN, LIZ ALLAN,HUMAN TORCH/JOHNNY S,GREEN GOBLIN/NORMAN ,KELLEHER, MARY,BEAST/HENRY &HANK& P,HULK/DR. ROBERT BRUC,MR. FANTASTIC/REED R,MENKEN, DONALD L.,THOMPSON, EUGENE FLA,LOBO, LUCKY"
SUPER-PATRIOT,"BROWN, LAURA,DUGAN, TIMOTHY ALOYI"
SURGE,"DRAGON MAN,SHE-HULK/JENNIFER WA"
SUZIE,"HUMAN TORCH/JOHNNY S,JONES, MARLO CHANDLE,HULK/DR. ROBERT BRUC,BERENGHETTI, MICHAEL,GLORIAN/THOMAS GIDEO"
SVYATOGOR/SASHA POKR,"BOGATYR/MIKULA GOLUB,CAPTAIN AMERICA,SCARLET WITCH/WANDA ,CARPENTER, RACHEL,LIVING LIGHTNING/MIG,USAGENT/CAPTAIN JOHN,WONDER MAN/SIMON WIL,MORNING STAR/ZVEZDA ,SPIDER-WOMAN II/JULI,WOLVERINE/LOGAN ,HAWK,MOCKINGBIRD/DR. BARB"
SWARM/FRITZ VON MEYE,"LEWIS, SHIRLEY WASHI,SPIDER-MAN/PETER PAR,LIZARD/DR. CURTIS CO,HOPKINS, STEVE,WHITMAN, DEBRA,DARKSTAR/LAYNIA SERG,FORTUNATO, GIACOMO J,SPIDER-MAN CLONE/BEN,GHOST RIDER II/JOHNN,KANE, MARCY/KAINA,ANGEL/WARREN KENNETH,CHANG, DR. PHILLIP"
