hero,connection
SIRYN/THERESA ROURKE,"SABRETOOTH/VICTOR CR,CHORD, ANDREW,MEGA MAX/,RED GUARDIAN V,WYNDHAM, LUCAS,WOLVERINE/LOGAN ,BLACK TOM CASSIDY,TOAD/MORTIMER TOYNBE,CORSI, TOM,STYRAK,VANCE REBUS/,GAIA,KING BEDLAM/CHRISTOP,BRAINY,APOCALYPSE/EN SABAH ,SPIKEY,MINI MAX/,LEGION II/DAVID HALL,POLARIS/LORNA DANE,DAYTRIPPER/AMANDA SE,D'SPAYRE,BOOMERANG/FRED MYERS,PYRO/ALLERDYCE JOHNN,SHINAR,MEGGAN,PIROUETTE/JOBETH,STORM/ORORO MUNROE S,RUIZ, RIGGER,DEWITT, LUCIUS,SYNCH/EVERETT THOMAS,BENCHLEY,GAMBIT/REMY LEBEAU ,DOMINO III/BEATRICE/,QUEEN OF STAR SWORDS,THOR/DR. DONALD BLAK,HIDALGO, DETECTIVE J,GREASY,BOOMER/TABITHA SMITH,BRIDGE, GEORGE WASHI,MASQUE,FOREARM,JUBILEE/JUBILATION L,MARVEL GIRL/JEAN GRE,DUBOIS, NOAH,STRYFE,HATORI, DESMOND,UNION JACK III/JOEY ,SKIN/ANGELO ESPINOSA,LANIEGE, BIANCA,LEONARD, DR.,FIRESTAR/ANGELICA JO,SHADOWCAT/KATHERINE ,COPYCAT/VANESSA,HITCHUCK, KELLY,BISHOP /,SHADOW KING/AMAHL FA,SHATTERFIST/,THORPE, GORDON,LOMENZO, NICOLE,MIRAGE II/DANIELLE M,PARADIGM,BAYMAX,MAGMA/AMARA AQUILLA/,STRONG GUY/GUIDO CAR,DINAH-SOAR,KILLBREW, DR.,HUNTER, STEVIE,ARCADE/,SHATTERSTAR II/GAVEE,FURY, COL. NICHOLAS ,SPIDER-MAN/PETER PAR,STRONG, MARTIN HENRY,TYGERSTRYKE/,SKIDS/SALLY BLEVINS,MOONSTONE II/KARLA S,FORGE,TAROT/MARIE-ANGE COL,SNAKESKIN II/,THORNN II/LUCIA CALL,DANVILLE, SEN. OWEN,CHANCE,BLACKHEART,SEBASTIAN, MARISSA,JUGGERNAUT/CAIN MARK,JOSHUA, DR. SEGISMUN,TOLLIVER,LOCUS,PROFESSOR X/CHARLES ,TUSK,INDIGO, ODYSSEUS,BLOB/FRED J. DUKES,FERAL/MARIA CALLASAN,DEUCE,FORRESTER, CAPT. ALE,RICTOR/JULIO ESTEBAN,MR. SINISTER/NATHAN ,PARSONS, DR. DEREK,CARGO,CISCERNOS, SELENA,WARLOCK III,WAR/ABRAHAM LINCOLN ,ALEGRIA, RICHIE,HOLLISTER, SHERIFF,ICEMAN/ROBERT BOBBY ,BANSHEE/SEAN CASSIDY,WHITECLOUD, MICHAEL,RECKLESS ERIC/,HOLOCAUST,T-RAY/WADE WILSON,WISDOM, PETER,PSYLOCKE/ELISABETH B,PATCH II,PROSH,PYRE II,MULTIPLE MAN/JAMES A,VERSCHLAGEN, FRAU,SMITH, WANDA JO BIAL,LANG, DR. STEVEN,DRAGONBLOOD, ULYSSES,BRIGHTWIND,SPIDER-WOMAN/JESSICA,PEYER, DANNY,HAVOK/ALEX SUMMERS ,MASTER MOLD II,BANTOCK, LT. OLIVER,FAMINE/AUTUMN ROLFSO,SCARLET WITCH/WANDA ,QUICKSILVER/PIETRO M,MARROW/SARAH ,S'YM,COLLINS, BRADBURY,BLAQUESMITH,PANDEMONIA,GIDEON,SAURON/DR. KARL LYKO,BLIND AL/ALTHEA,WHITE QUEEN/EMMA FRO,STRANGER,UATU,DAZZLER II/ALLISON B,NIGHT THRASHER/DUANE,CARDINAL/CLEMDENON,PIGSKIN/,DEMON BEAR,WEAVER, ZEKE,PRODIGAL/,NORRISS, SISTER BARB,WEASEL/JACK HAMMER,NIGHTCRAWLER/KURT WA,ROGUE /,HUSK/PAIGE GUTHRIE,EDWARDS, MARTIN/DR. ,HARDRIVE,GRIZZLY II/THEODORE ,FRIEDLANDER, SHARON,TESSA,ARIEL II,MAGNETO/MAGNUS/ERIC ,DEADPOOL/JACK/WADE W,ARAGORN,CYCLOPS/SCOTT SUMMER,COOPER, DR. VALERIE,STRANGLEHOLD,MCCABE, LINDSAY,BLACK KING/SEBASTIAN,POWER MAN/ERIK JOSTE,M,WOLFSBANE/RAHNE SINC,FOXBAT,DEVILLE, ARCADIA,REIGNFIRE/,VAZHIN, ALEXEI MIKHA,DONNELY, VICTORIA TO,CANNONBALL II/SAM GU,CAPTAIN BRITAIN/BRIA,SUNSPOT/ROBERTO DACO,MALEKITH/MALCOLM KEI,SPEEDBALL/ROBBIE BAL,CRULE,KROTOK,VANGUARD/NICOLAI KRY,ZONA,BLACKSHEAR, JONAS,BEDLAM/JESSE AARONSO,CYPHER/DOUG RAMSEY,MAGIK/ILLYANA RASPUT,BURKE, RICKY,OZYMANDIAS,HAYDEN,CROWE, GERONIMO,DEVIL DINOSAUR,COLOSSUS II/PETER RA,KELLY, SEN. ROBERT E,CALDERONE, HANNAH,SLEDGE,CALIBAN/,REAPER II,BEAST/HENRY &HANK& P,PHANTAZIA/,STUART, BRIG. ALYSAN,MOONBOY,SEBASTIAN, MRS.,HARDWIRE/,JUSTICE II/VANCE AST,BORAKU,NAMORITA/NITA PRENTI,PLUTO [OLYMPIAN],HERCULES [GREEK GOD],JOLT/HALLIE TAKAHAMA,MIMIC/CALVIN RANKIN,MIST,GHOST RIDER II/JOHNN,JONES, CHARLOTTE,SWITCH/DEVON ALOMAR,MONTGOMERY,THUNDERBIRD II/JAMES,SUMMERS, NATHAN CHRI,KALE, JENNIFER,NIMROD III,KRUELLA,VISION ,MAN-THING/THEODORE T,SILHOUETTE,WEISMAN, DR.,DESTINY II/IRENE ADL,ANGEL/WARREN KENNETH,IMPOSSIBLE MAN,CHAMBER/JONOTHON STA,SAUL,KANDRA,SAUNDERS, DABNEY,KARMA/XI'AN COY MANH,WEAPON X II/GARRISON,GUTHRIE, LUCINDA,BLACK WIDOW/NATASHA ,WINDY,SANDERS, DET. NAPOLE,ZERO,ARMAGEDDON MAN,ISHIMA, DAVID,BELASCO,MACTAGGERT, MOIRA KI,ABSALOM,PROTEUS II,CREED, GRAYDON,EXPEDITER II/ZOE CUL,WENDIGO III/FRANCOIS,GAUNTLET,SUNSTROKE/,CHANDRA, DR.,CAPTAIN AMERICA,PICO,BALABAN/,MYSTIQUE/RAVEN DARKH,TYPHOID MARY/MARY ME,GRYPHON/COMMANDER EK,VANISHER,RISQUE/GLORIA,BRIGGS, AGENT,ARGOS,GUTHRIE, JOSH,HELA [ASGARDIAN],PSYNAPSE"
SISTER CHLOE,"ARIES III/,MANBOT/BERNIE LACHEN,HUDSON, HEATHER,CANCER II/,NORTHSTAR/JEAN-PAUL ,RADIUS/JARED CORBO,HUXLEY, DR. HORATIO,SASQUATCH/WALTER LAN,BOX IV/MADISON JEFFR,KILGREW, GERARD,HADDOCK, DR. MYRA,PISCES II,PUCK/EUGENE MILTON J,SAGITTARIUS II/,TAURUS II/,AQUARIUS III/,VIRGO II,MURMUR II/ARLETTE TR,WOODGOD,LEO II/,LIBRA IV/,FLEX/ADRIAN CORBO,SASQUATCH II,CAPRICORN II/,GUARDIAN/JAMES MACDO,KILGREW, BASIL BETA"
SKEWER,"IRON MAN/TONY STARK ,SCARLET WITCH/WANDA ,USAGENT/CAPTAIN JOHN,TODD, FISHER,BROKER,CENTURY,ENDO, DR. SUZI,MOONRAKER/SLADE TRUM,SPIDER-WOMAN II/JULI,CHANEY, AMANDA"
SKIN II/DONNA BLISS,"MR. SCRATCH II/BLISS,LANSING, CHERYL,JAMESON, J. JONAH,JAMESON, MARLA MADIS,ESTAVES, DR. ROSA,SPIDER-WOMAN IV/CHAR,SPIDER-MAN III/MARTH,ESTAVES, MARIE,CLUSTER,BONES/ELIZABETH BLIS,MADAME WEB/CASSANDRA,MISS ITCH/BLISS,BLISS, BONNIE,MAXWELL, MORRIS"
SKIN/ANGELO ESPINOSA,"GUTHRIE, JOELLE,MAGGOTT/JAPHETH,THING/BENJAMIN J. GR,MASTER MOLD II,BOLT II/CHRIS BRADLE,WOLVERINE/LOGAN ,BLACK TOM CASSIDY,TORES,MARROW/SARAH ,PHILLIPS, SIR GORDON,ST. CROIX, NICOLE,MISTY/VINCENTE,X-MAN/NATHAN GREY ,DEVERAUX, INSPECTOR ,CORSI, TOM,TOAD/MORTIMER TOYNBE,EDGERTON, GAYLE,BRAWN, HUNTER,WHITE QUEEN/EMMA FRO,GAIA,CALLISTO,D.O.A.,BRAINY,ROBERTSON, JOE,SPIKEY,RAVENWOOD,NIGHTCRAWLER/KURT WA,STINKY,HUSK/PAIGE GUTHRIE,LEECH,ROGUE /,HARDRIVE,HIROMITSU,THOMAS, DR. STAN,MUTO, JUNZO,OMEGA RED/ARKADY ROS,BUMPKIN,MAGNETO/MAGNUS/ERIC ,TOKEN,CYCLOPS/SCOTT SUMMER,CHAMBLISS,SHAW, SHINOBI,O'DONNELL, EAMON,M,JET-BLACK/,MONDO II,WOLFSBANE/RAHNE SINC,MADDICKS, ARTHUR ART,CANNONBALL II/SAM GU,VESSEL,SUNSPOT/ROBERTO DACO,DRACULA/VLAD TEPES,SPEEDBALL/ROBBIE BAL,GANCE, TABITHA TABBY,STORM/ORORO MUNROE S,MONDO,SIGN/,GAMBONNO, ERNESTO,SYNCH/EVERETT THOMAS,GAMBIT/REMY LEBEAU ,JAMESON, J. JONAH,DOMINO III/BEATRICE/,THOR/DR. DONALD BLAK,SIRYN/THERESA ROURKE,TANA NILE,NIGHTWIND/,GREASY,WATSON-PARKER, MARY ,HEMINGWAY,GIL,COLOSSUS II/PETER RA,ALBERT,SWITZLER, BEVERLY,ST. CROIX, CLAUDETTE,FROST, ADRIENNE,KELLY, SEN. ROBERT E,BOOMER/TABITHA SMITH,RINGMASTER/MAYNARD T,REVERB,KHYBER/,AUTHIER, POLICE CHIE,BEAST/HENRY &HANK& P,JUBILEE/JUBILATION L,TRAYNOR, HARLEY,MARVEL GIRL/JEAN GRE,EENY,BIOHAZARD II/FLETCHE,SHE-HULK/JENNIFER WA,DIRT NAP,STRUCKER, ANDREA,JUSTICE II/VANCE AST,LANIEGE, BIANCA,FIRESTAR/ANGELICA JO,SHADOWCAT/KATHERINE ,BISHOP /,THOMAS, IDA,JARVIS, EDWIN ,MIRAGE II/DANIELLE M,MEANY,WRAP,COFFIN, WARDEN JOHNS,ORPHAN-MAKER/PETER,VIPER II,DARIA,THOMAS, KIM HO TWAE,TRASK,SOMERS, JOHNATHAN,ELWOOD,PENANCE/MONET ST. CR,SPIDER-MAN/PETER PAR,THUNDERBIRD II/JAMES,SUMMERS, NATHAN CHRI,SINGH, DR.,GRANDE DAME,THRENODY,FEVER PITCH/,MAN-THING/THEODORE T,CHIMERA II,RICHARDS, FRANKLIN B,MUNSON,ANGEL/WARREN KENNETH,PALADIN/PAUL DENNIS,CHAMBER/JONOTHON STA,NETTLES,JUGGERNAUT/CAIN MARK,HUMAN TORCH/JOHNNY S,HOWARD THE DUCK,DE LA COURTE,NANNY II,PROFESSOR X/CHARLES ,DELACORTE, ARTHUR,MURMUR/,BAXTER,WINDY,AUTHIER, TRACY TRACE,VINCENTE/,ST. CROIX, CARTIER,TURBO II (A)/MICHIKO,FROST, CORDELIA,STEEL SERPENT,NOVA/RICHARD RIDER,MACTAGGERT, MOIRA KI,LEGAULT,M-PLATE,BRAWN, TRISTAN,WITNESS/NESS,GATEWAY,CAPTAIN AMERICA,BLACK PANTHER/T'CHAL,BRUTO THE STRONGMAN/,MYSTIQUE/RAVEN DARKH,BULWARK/,ICEMAN/ROBERT BOBBY ,BANSHEE/SEAN CASSIDY,BARRINGTON,MAJOR LOVE,HARVEST II,TIMMONS,KRAMER, STACEY,PSYLOCKE/ELISABETH B,PIERCE, DONALD,WARPY,PRINCESS PYTHON/ZELD,EMPLATE/MARIUS ST. C,BLURRY,PENANCE III,GUTHRIE, JOSH"
SKUL/JOHN SKULINOWSK,"M-80/SAYURI KYOTO,KID/E.B. FARRELL,DUGAN, TIMOTHY ALOYI,CARTER, SHARON,SILICON/GERALD SIMMS,NAILS II/JOANIE EATO"
"SLAG/SLAGHT, DR. THE","IRON MAN/TONY STARK ,BLACK WIDOW/NATASHA ,CAPTAIN AMERICA,SCARLET WITCH/WANDA ,CORBEAU, DR. PETER,ANT-MAN/DR. HENRY J.,COLLETTE,SHEPPARD, JOAN ACE,MYCROFT,HOGAN, HAROLD J. HAP,CRIMSON DYNAMO VI/VA,GREMLIN/"
SLAUGHTER,"STRIKER,IRON MAN IV/JAMES R."
"SLAVINSKI, SALLY","MITCHELL, ROBERT"
SLAYER/,HULK/DR. ROBERT BRUC
SLEDGE,"OGADA, DR.,DEADPOOL/JACK/WADE W,MIRAGE II/DANIELLE M,STRANGLEHOLD,SCHUYLER, DR. REBECC,DEVILLE, ARCADIA,COLLINS, BRADBURY,REIGNFIRE/,DONNELY, VICTORIA TO,CANNONBALL II/SAM GU,RICTOR/JULIO ESTEBAN,SUNSPOT/ROBERTO DACO,CHANDRA, DR.,ALEGRIA, RICHIE,THUNDERBIRD II/JAMES,ZONA,DOMINO III/BEATRICE/,BEDLAM/JESSE AARONSO,SIRYN/THERESA ROURKE,GRYPHON/COMMANDER EK,VANISHER,DEMON BEAR,RISQUE/GLORIA,BOOMER/TABITHA SMITH,SEBASTIAN, MARISSA,PYRE II,JOSHUA, DR. SEGISMUN,BRIDGE, GEORGE WASHI,CALIBAN/,SELENE,DRAGONBLOOD, ULYSSES"
SLUG/ULYSSES X. LUGM,"STRUCKER, ANDREA,IZANAMI II,TOMBSTONE/LONNIE THO,ROSE IV/JACOB JAKE C,NOMAD III/JACK MONRO,WHIRLWIND/DAVID CANN,LEGS/,DEADPOOL/JACK/WADE W,SPIDER-MAN CLONE/BEN,FORTUNATO,CICERO, CAESAR BIG C,TERROR II,COY, GENERAL NGUYEN ,EPURER, GISCARD,WORD II/,VAGABOND/PRISCILLA L,PUNISHER II/FRANK CA,THORPE, GAVIN,STRUCKER, ANDREAS,JONIN,FORTUNATO, GIACOMO J,BARON STRUCKER/WOLFG,CAPTAIN AMERICA,BUSHWACKER/CARL,MAN-THING/THEODORE T,BUCKY VI/,CHAINSAW/,POISON/CECILIA CARDI,HAMMER, JUSTIN,SILVERMANE/SILVIO MA,WATSON-PARKER, MARY ,HAMMERHEAD,NELSON, FRANKLIN FOG,HIGH EVOLUTIONARY/HE,TATSU'O,VON STRUCKER, WERNER,DAREDEVIL/MATT MURDO,KINGPIN/WILSON FISK"
"SMALLWOOD, DAN","HUDSON, HEATHER,NORTHSTAR/JEAN-PAUL ,DR. DRUID/ANTHONY LU,SNOWBIRD/NARYA/ANNE ,MENTALLO,SASQUATCH/WALTER LAN,SUB-MARINER/NAMOR MA,INVISIBLE WOMAN/SUE ,MARRINA/MARRINA SMAL,AURORA/JEANNE-MARIE ,GUARDIAN/JAMES MACDO,SHAMAN/MICHAEL TWOYO,PUCK/EUGENE MILTON J"
"SMITH, MANDY","BOOMER/TABITHA SMITH,THUNDERBIRD/JOHN PRO,CHONDU,WHITECLOUD, MICHAEL,COYOTE,SMITH, MARTY LOUIS L,NORRISS, SISTER BARB"
"SMYTHE, SPENCER","FLY,SPIDER-MAN/PETER PAR,JAMESON, J. JONAH,ROBERTSON, RANDY,JAMESON, MARLA MADIS,ROBERTSON, JOE,PARKER, MAY,WATSON-PARKER, MARY ,BIG MAN/FREDERICK FO,OSBORN, LIZ ALLAN,LIZARD/DR. CURTIS CO,TOWER, BLAKE,MOLTEN MAN/MARK RAXT,STACY, CAPT. GEORGE,LEEDS, BETTY BRANT,SHA SHAN,THOMPSON, EUGENE FLA,OSBORN, HARRY,STACY, GWEN"
SNAKEBITE/,"MICROCHIP/LINUS LIEB,SINCLAIR, MORGAN,OUTLAW/NIGEL HIGGINS,BATROC/GEORGES BATRO,PUNISHER II/FRANK CA,TARANTULA II/CAPT. L,RAPIDO,CHAUFFARD,BENTLEY, MILES,KINGPIN/WILSON FISK"
SNARE,"QUENTINO,AGENT-X/,TURK II,SANDMAN/WILLIAM BAKE,DEATHLOK III/MICHAEL,POWELL"
"SNOW, VICTORIA","IRON MAN/TONY STARK ,RON, TALLA,HOGAN, VIRGINIA PEPP,LOR, KONA,CHAR, BRON,SUPREME INTELLIGENCE"
SNOWBIRD | MUTANT X-,"BLOODSTORM | MUTANT ,WILD CHILD | MUTANT ,FALLEN | MUTANT X-VE,AURORA | MUTANT X-VE,SABRETOOTH | MUTANT ,BRUTE | MUTANT X-VER,HAVOK/ALEX SUMMERS ,MARVEL WOMAN | MUTAN,GUARDIAN | MUTANT X-,PUCK | MUTANT X-VERS,ICE-MAN | MUTANT X-V,SASQUATCH | MUTANT X,WOLVERINE | MUTANT X,SHAMAN | MUTANT X-VE,NORTHSTAR | MUTANT X"
"SOFEN, KARL AUGUST","DOORMAN,UNION JACK III/JOEY ,BOOMERANG/FRED MYERS,SHATTERFIST/,BAYMAX,NOVA/RICHARD RIDER,POWER MAN/ERIK JOSTE,JOLT/HALLIE TAKAHAMA,SCARLET WITCH/WANDA ,DRAGONFLY/VERONICA D,CANNONBALL II/SAM GU,SUNSPOT/ROBERTO DACO,DINAH-SOAR,SUNSTROKE/,EEL II/EDWARD LAVELL,STOCKBRIDGE, DEANNA,SOFEN, MARION,VANGUARD/NICOLAI KRY,NIGHT THRASHER/DUANE,DARKSTAR/LAYNIA SERG,THOR/DR. DONALD BLAK,SIRYN/THERESA ROURKE,MOONSTONE II/KARLA S,CARDINAL/CLEMDENON,ICEMASTER/,MR. IMMORTAL,TAKACHIHO, HIRO,FLATMAN,WONDER MAN/SIMON WIL,MAN-APE/M'BAKU,CITIZEN V III/DALLAS,TIGER SHARK/TODD ARL"
SOLARR,"THING/BENJAMIN J. GR,TEMPLE, CLAIRE,JARVIS, EDWIN ,AQUARIAN/WUNDARR,REDWING,SCARLET WITCH/WANDA ,RHINO,O'BRIEN, MICHAEL,HULK/DR. ROBERT BRUC,EGGHEAD/PROF. ELIHAS,SWORDSMAN/JACQUES DU,CAPTAIN AMERICA,SPIDER-MAN/PETER PAR,THUNDRA,BLACK PANTHER/T'CHAL,DAZZLER II/ALLISON B,NIGHTHAWK II/KYLE RI,ELECTRO/MAX DILLON,SASQUATCH/WALTER LAN,DR. STRANGE/STEPHEN ,KLAW/ULYSSES KLAW,GROUNDHOG/SEAN BENAR,NORRISS, SISTER BARB,CAGE, LUKE/CARL LUCA,CARTER, SHARON,DAREDEVIL/MATT MURDO,BLACK GOLIATH/DR. WI,RED GUARDIAN III/DR.,QUASAR III/WENDELL V"
SORROW/,"BURKE, JOB,MAN-THING/THEODORE T,BRANDT, ELLEN,DEVIL-SLAYER/ERIC SI,MR. TERMINEUS/AMODEU"
"SPAULDING, PETER","JOCASTA,JONES, MAGGIE,JACKSON, CURTISS,HARRIS, EDDIE,SLOAN, FRED,QUINN, PAMELA,THING/BENJAMIN J. GR,GARVIN, GEARS,MADAME MENACE/SUNSET,IRON MAN/TONY STARK ,BENJAMIN, BYRON,ULTRON,TORPEDO III/BROCK JO,TEN FOR,HULK/DR. ROBERT BRUC,MR. FANTASTIC/REED R,STARR, TRIXIE TRISH,QUARTERMAIN, CLAY,MACHINE MAN/X-51"
SPEAR,"PAGE, KAREN,WING,STONE,SABINI, JERRY THE WH,TULLY, DEREK,MALTESE,KINGPIN/WILSON FISK"
SPEEDBALL DOPPELGANG,"PHARAOH RAMA-TUT,PROFESSOR X DOPPELGA,FIRESTAR/ANGELICA JO,WOLFSBANE DOPPELGANG,BLACK KNIGHT V/DANE ,NAMORITA/NITA PRENTI,AURORA/JEANNE-MARIE ,WOLVERINE/LOGAN ,HAVOK/ALEX SUMMERS ,IRON MAN DOPPELGANGE,LIVING TRIBUNAL,THING/BENJAMIN J. GR,BEAST DOPPELGANGER I,SHAMAN/MICHAEL TWOYO,HERCULES [GREEK GOD],STRONG GUY/GUIDO CAR,SCARLET WITCH/WANDA ,QUICKSILVER/PIETRO M,BLACK KNIGHT IV DOPP,QUICKSILVER DOPPELGA,HULK DOPPELGANGER,USAGENT DOPPELGANGER,BLACK KNIGHT V DOPPE,DAREDEVIL DOPPELGANG,PIP/PRINCE GOFERN,NORTHSTAR/JEAN-PAUL ,SPIDER-MAN/PETER PAR,UATU,DR. DRUID/ANTHONY LU,ETERNITY/ADAM QADMON,VISION ,ANT-MAN/DR. HENRY J.,SILHOUETTE,SASQUATCH/WALTER LAN,INVISIBLE WOMAN/SUE ,FORGE,BLACK CAT/FELICIA HA,NAMORITA DOPPELGANGE,ANGEL/WARREN KENNETH,SASQUATCH DOPPELGANG,THANOS DOPPELGANGER,NOVA II/FRANKIE RAYE,MOON KNIGHT/MARC SPE,BLACK WIDOW DOPPELGA,BEAST DOPPELGANGER,HARKNESS, AGATHA,HUMAN TORCH/JOHNNY S,POLARIS/LORNA DANE,ROGUE /,DR. DOOM/VICTOR VON ,WONDER MAN/SIMON WIL,QUASAR DOPPELGANGER,SILVER SURFER/NORRIN,VISION DOPPELGANGER,PUCK DOPPELGANGER II,SHE-HULK DOPPELGANGE,BLACK WIDOW/NATASHA ,MAGUS,MOON KNIGHT DOPPELGA,USAGENT/CAPTAIN JOHN,FRENCHIE/JEAN-PAUL D,GAMORA,CRYSTAL [INHUMAN],NOVA DOPPELGANGER,CYCLOPS/SCOTT SUMMER,COOPER, DR. VALERIE,THUNDERSTRIKE/ERIC K,NOVA/RICHARD RIDER,WASP/JANET VAN DYNE ,MOLE MAN/HARVEY RUPE,PUCK/EUGENE MILTON J,NORTHSTAR DOPPELGANG,IRON MAN/TONY STARK ,WOLFSBANE/RAHNE SINC,PUCK DOPPELGANGER,HUMAN TORCH DOPPELGA,MOONDRAGON/HEATHER D,CYCLOPS DOPPELGANGER,HULK/DR. ROBERT BRUC,MR. FANTASTIC/REED R,THOR III DOPPELGANGE,SPEEDBALL/ROBBIE BAL,STORM/ORORO MUNROE S,HUDSON, HEATHER,KARNAK DOPPELGANGER,GALACTUS/GALAN,GAMBIT/REMY LEBEAU ,STRONG GUY DOPPELGAN,WILD CHILD/KYLE GIBN,ICEMAN/ROBERT BOBBY ,DR. STRANGE/STEPHEN ,POLARIS DOPPELGANGER,CAPTAIN AMERICA DOPP,PSYLOCKE/ELISABETH B,COLOSSUS II/PETER RA,FIRESTAR DOPPELGANGE,TRITON DOPPELGANGER,THANOS,DRAX/ARTHUR DOUGLAS,LIVING LIGHTNING/MIG,DARKHAWK DOPPELGANGE,WARLOCK II/ADAM WARL,MULTIPLE MAN/JAMES A,DAREDEVIL/MATT MURDO,BEAST/HENRY &HANK& P,DOPPELGANGER,SPIDER-WOMAN II/JULI,MARVEL GIRL/JEAN GRE,MULTIPLE MAN DOPPELG,SHE-HULK/JENNIFER WA"
"SPITZ, BARRY","HIGGINS, SAMUEL,ROGERS, GAYLE,WONDER MAN/SIMON WIL"
SPLICE/CHANDRA KU,"SIF,TEFRAL,SPIDER-MAN/PETER PAR,NAUDA,JEMIAH,CADUCEUS,HARVEST/CHI LO,SEA WITCH/BRIGIT O'H,ARISHEM [CELESTIAL],DAYDREAMER/CATHERINE,HARGEN,HIGHNOTE/RAOUL HERNA,WATSON-PARKER, MARY ,TOMAZOOMA,MINDSINGER/GREGOR,GENII/JASON KIMBALL,ESON [CELESTIAL],VARUA/MIRA,HIGH EVOLUTIONARY/HE,VALKIN,AJAK/TECUMOTZIN [ETE,GAMMENON [CELESTIAL],BRIGHTSWORD/CARTER D,CALCULUS/JAHAHAREL P,MOONSTALKER/KIANA"
SPOILSPORT/,"PALADIN/PAUL DENNIS,M,WHITE QUEEN/EMMA FRO,SKIN/ANGELO ESPINOSA,CHAMBER/JONOTHON STA,SIGN/,JET-BLACK/,VIPER II,HUSK/PAIGE GUTHRIE,NIGHTWIND/"
SPOT/,"MAGUIRE,SPIDER-MAN/PETER PAR,GIBBON/MARTIN BLANK,JAMESON, J. JONAH,GRIZZLY/MAXWELL MARK,CHAMELEON/DMITRI SME,KANGAROO II/,JACK O'LANTERN II/MA,JAMESON, COL. JOHN ,WATSON-PARKER, MARY ,THOMPSON, EUGENE FLA,KAFKA, DR. ASHLEY"
SPUNJE,"DEATHBIRD [SHI'AR],UNION JACK III/JOEY ,CAPTAIN MARVEL II/MO,TIGRA/GREER NELSON,MAGRUDER, ALLIE,BISHOP /,DAKIMH THE ENCHANTER,KREDDICK,THING/BENJAMIN J. GR,WOLVERINE/LOGAN ,JARVIS, EDWIN ,HERCULES [GREEK GOD],SCARLET WITCH/WANDA ,BETA RAY BILL,ZCANN,NURO,SILVERCLAW/LA GARRA ,VOSTOK,STARFOX/EROS,TEN FOR,AVIOS,SPIDER-MAN/PETER PAR,SZARDOS, MARGALI,VISION ,ANT-MAN/DR. HENRY J.,DAN-FARR,EGO,INVISIBLE WOMAN/SUE ,INSHALLAH, KHALID,GLADIATOR II,CERISE II [SHI'AR],NIGHTCRAWLER/KURT WA,MOWAT, FARLEY,HARKNESS, AGATHA,HUMAN TORCH/JOHNNY S,ROGUE /,RONAN THE ACCUSER [K,WONDER MAN/SIMON WIL,PROFESSOR X/CHARLES ,SILVER SURFER/NORRIN,TESSA,USAGENT/CAPTAIN JOHN,WASP/JANET VAN DYNE ,NOVA/RICHARD RIDER,IRON MAN/TONY STARK ,MOONDRAGON/HEATHER D,TRIATHLON/DELROY GAR,BASALTAR,HULK/DR. ROBERT BRUC,MR. FANTASTIC/REED R,ST. THOMAS, JULES,SPEEDBALL/ROBBIE BAL,R'TEE,CAPTAIN AMERICA,FAYRELYTE STRONGHEAR,BLACK PANTHER/T'CHAL,GAMBIT/REMY LEBEAU ,BLOOD BROTHERS,DARKSTAR/LAYNIA SERG,THOR/DR. DONALD BLAK,SUB-MARINER/NAMOR MA,THUNDERBIRD III/NEAL,JACK OF HEARTS/JACK ,SCREAMING MIMI/MELIS,PSYLOCKE/ELISABETH B,MECHAMAGE/,COLOSSUS II/PETER RA,FIZ [SKRULL],BINARY/CAROL DANVERS,SUPREME INTELLIGENCE,SHE-HULK/JENNIFER WA,QUASAR III/WENDELL V"
SPYMASTER/JAKE JORDA,"LIBRA/GUSTAV BRANDT,CABE, BETHANY,FURY, COL. NICHOLAS ,AQUARIUS/DARREN BENT,SITWELL, JASPER,SAGITTARIUS/HARLAN V,HOGAN, HAROLD J. HAP,IRON MAN/TONY STARK ,NELSON, FRANKLIN FOG,HOGAN, VIRGINIA PEPP,MADAME MASQUE/GIULIE,DAREDEVIL/MATT MURDO,GLADIATOR/MELVIN POT,GUARDSMAN/KEVIN O'BR,IRON MAN IV/JAMES R."
SPYNE,"STORM/ORORO MUNROE S,DIRT NAP,SUMMERS, NATHAN CHRI,HURRICANE III,DOMINO III/BEATRICE/,LIFEFORCE,BISHOP /,CYCLOPS/SCOTT SUMMER,STICK,GENESIS/TYLER DAYSPR,BARRAGE,FOXBAT,BOOMER/TABITHA SMITH,CANNONBALL II/SAM GU,JUGGERNAUT/CAIN MARK,MR. SINISTER/NATHAN ,EXPEDITER II/ZOE CUL,CALIBAN/,DEADBOLT,HARDRIVE,BEAST/HENRY &HANK& P,GAUNTLET,DUBOIS, NOAH,CYBER"
SQUID/DONNY CALLAHAN,"MARTS, MR.,SPIDER-MAN/PETER PAR,RAZOR WIRE/,JAMESON, J. JONAH,VENOM/EDDIE BROCK,CALLAHAN, MIKE,ROBERTSON, JOE,MS. FORTUNE/,PARKER, MAY,LIGHTNING FIST,THING/BENJAMIN J. GR,OGRE II,MASTER MONARCH/"
