hero,connection
CETHLANN,"CAPTAIN AMERICA,BRES,ELATHAN,DR. DRUID/ANTHONY LU,THOR/DR. DONALD BLAK,BLACK KNIGHT V STATU,BLACK KNIGHT V/DANE ,DULB,TETHRA,WASP/JANET VAN DYNE ,BALOR,SHE-HULK/JENNIFER WA"
CH'OD,"KA-ZAR/KEVIN PLUNDER,DEATHBIRD [SHI'AR],BRIGHTWIND,SIKORSKY,MODT,WOLVERINE/LOGAN ,HAVOK/ALEX SUMMERS ,RAZA LONGKNIFE,THING/BENJAMIN J. GR,SCARLET WITCH/WANDA ,QUICKSILVER/PIETRO M,ORACLE/LADY SIBYL,S'YM,LILANDRA NERAMANI [S,GREY, ELAINE,COLLECTOR/TANELEER T,CORSI, TOM,STUART, DR. ALISTAIR,HALLER, GABRIELLE,CARTER, JIMMY,WALDO,MENTOR II,INVISIBLE WOMAN/SUE ,GLADIATOR II,QUEEN DIVINE JUSTICE,NIGHTCRAWLER/KURT WA,QUASAR II,BRAINCHILD,POLARIS/LORNA DANE,ROGUE /,DAYTRIPPER/AMANDA SE,WONDER MAN/SIMON WIL,MASTERS, ALICIA REIS,SHANNA/SHANNA O'HARA,WARSTAR,FRIEDLANDER, SHARON,CR'REEE,KNIGHT, MISTY,TESSA,MAGNETO/MAGNUS/ERIC ,CYCLOPS/SCOTT SUMMER,WASP/JANET VAN DYNE ,MEGGAN,MCCABE, LINDSAY,BLACK KING/SEBASTIAN,CORSAIR,SMASHER IV,SAMEDAR,WOLFSBANE/RAHNE SINC,CHENEY, LILA,CANNONBALL II/SAM GU,CAPTAIN BRITAIN/BRIA,SUNSPOT/ROBERTO DACO,STORM/ORORO MUNROE S,MAM'SELLE HEPZIBAH,MASTERMIND/JASON WYN,GAMBIT/REMY LEBEAU ,MAGIK/ILLYANA RASPUT,CYPHER/DOUG RAMSEY,COLOSSUS II/PETER RA,LOCKHEED,ZABU,BEAST/HENRY &HANK& P,JUBILEE/JUBILATION L,MARVEL GIRL/JEAN GRE,BINARY/CAROL DANVERS,STRUCKER, ANDREA,ARIA,D'KEN [SHI'AR],FIRESTAR/ANGELICA JO,SHADOWCAT/KATHERINE ,YASHIDA, MARIKO,SHADOW KING/AMAHL FA,MIRAGE II/DANIELLE M,HUSSAR,MAGMA/AMARA AQUILLA/,STAR HAMMER,GREY, DR. JOHN,CORBEAU, DR. PETER,WORM,HUNTER, STEVIE,TEMPEST/GRANNZ,EARTHQUAKE,SUMMERS, NATHAN CHRI,FURY, COL. NICHOLAS ,TORGO,VISION ,ANT-MAN/DR. HENRY J.,FORGE,LUPO,TITAN,HUMAN TORCH/JOHNNY S,PROFESSOR X/CHARLES ,KARMA/XI'AN COY MANH,BLACK WIDOW/NATASHA ,FANG II,ERIC THE RED [SHI'AR,MIDGET,CHEEVER, JOHN,MACTAGGERT, MOIRA KI,NEREEL,ASTRA,STARBOLT,ARAKI [SHI'AR],JAHF,MR. FANTASTIC/REED R,GUARDIAN/JAMES MACDO,NIGHTSIDE,WARLOCK III,ELECTRON,PHOENIX II,CAPTAIN AMERICA,BLACK PANTHER/T'CHAL,GALACTUS/GALAN,FIRELORD/PYREUS KRIL,BANSHEE/SEAN CASSIDY,PHOENIX III/RACHEL S,WISDOM, PETER,PSYLOCKE/ELISABETH B,ZALADANE,LIVING LIGHTNING/MIG,SUMMERS, MADELYNE MA,SELENE,HODGE, CAMERON"
"CHALIZ, SHANAZ RAYNA","MAGUIRE,WALTERS, BILLY,SPIDER-MAN/PETER PAR,CONUNDRUM/,CHALIZ, HAZRAM,JAMESON, J. JONAH,GREEN GOBLIN/NORMAN ,JACK O'LANTERN II/MA,LEEDS, BETTY BRANT,CHALIZ, TABRIAZ,WATSON-PARKER, MARY ,HILLIARD, JACOB,THOMPSON, EUGENE FLA"
"CHAMPION, IMUS","IRON MAN/TONY STARK ,SCARLET WITCH/WANDA ,DR. SPECTRUM/JOSEPH ,BLACK PANTHER/T'CHAL,MARROW/SARAH ,VISION ,THOR/DR. DONALD BLAK,LADY LARK/LINDA LEWI,HAWK,MOCKINGBIRD/DR. BARB"
"CHANEY, AMANDA","BLACK WIDOW/NATASHA ,BENNING, VERONICA,PHARAOH RAMA-TUT,USAGENT/CAPTAIN JOHN,SKEWER,CRYSTAL [INHUMAN],ARBOGAST, BAMBI,JARVIS, EDWIN ,HOGAN, HAROLD J. HAP,CONSUELA,IRON MAN/TONY STARK ,HERCULES [GREEK GOD],SCARLET WITCH/WANDA ,TODD, FISHER,BROKER,CENTURY,SONDHEIM, ERICA,CABE, BETHANY,ANT-MAN/DR. HENRY J.,BLACK BRIGADE,CARPENTER, RACHEL,LIVING LIGHTNING/MIG,GRANT, PHILLIP,HARKNESS, AGATHA,MANTIS (SPACE PHANTO,MOONRAKER/SLADE TRUM,ZIMMER, ABE,SPIDER-WOMAN II/JULI,HAWK,RECORDER II"
"CHANG, IMEI","ENCHANTRESS/AMORA/HE,RIVERA, MS.,BANNER, BETTY ROSS T,D'SPAYRE,SCARECROW II,SHANZAR,GAMORA,ARKON,AFTERLIFE,WOLVERINE/LOGAN ,BARON MORDO/KARL MOR,HAMIR,ANDROMEDA/ANDROMEDA ,SCARLET WITCH/WANDA ,AGAMOTTO,ZOM,NOX,TOPAZ,BLESSING, MORGANA,MEPHISTO,HULK/DR. ROBERT BRUC,NIGHTMARE/EDVARD HAB,MORBIUS/DR. MICHAEL ,DORMAMMU,PIP/PRINCE GOFERN,MORRISON, AMANDA PAY,DR. DRUID/ANTHONY LU,ETERNITY/ADAM QADMON,PHOBOS,WONG,JAMESON, J. JONAH,MORRISON, JESSICA,RINTRAH,SUB-MARINER/NAMOR MA,DR. STRANGE/STEPHEN ,CLEA,HOBGOBLIN V/JASON PH,DEIMOS,MANSLAUGHTER,NORRISS, SISTER BARB,BARON BLOOD II/VICTO,FEAR EATER/KKALLAKKU,ANCIENT ONE,ORINI,DWELLER IN DARKNESS,DAREDEVIL/MATT MURDO,WARLOCK II/ADAM WARL,EXECUTIONER V,SILVER SURFER/NORRIN,SILVER DAGGER/ISAIAH,WOLFE, SARA,UMAR,SATANNISH"
CHAR,"PO,WATTS,KASPIN,CYBERSLIK,SHULK,MOK,FLO,ABOMINATION/EMIL BLO,AGARN, CAPT.,LIBRITO,QUARRY,MO,JOUST,ROUST,SLEEK,JONES, JANIS"
CHARCOAL/CHARLIE BUR,"SENTRY III,DOORMAN,CAPTAIN MARVEL II/MO,SHOCKWAVE/LANCASTER ,REBEL/,RED GUARDIAN V,PLANTMAN/SAM SMITHER,KREDDICK,THING/BENJAMIN J. GR,JONES, RICHARD MILHO,CHADWICK, DR. HESPER,MAN-KILLER/KATRINA L,STERMAN, ANDREA ANDI,SCARLET WITCH/WANDA ,HOGAN, VIRGINIA PEPP,RHINO,BETA RAY BILL,UNUS THE UNTOUCHABLE,TOPSPIN/DARREN MITCH,CITIZEN V II/HELMUT ,SILVER SCORPION/ELIS,BOOBYTRAP/,BEETLE ROBOT,GRAVITON/FRANK HALL,TAKAHAMA, JANE,STOCKBRIDGE, DEANNA,SLYDE,KINGMAN, BILL,GRAY, CHARLES,NIGHT THRASHER/DUANE,EGO,INVISIBLE WOMAN/SUE ,CARDINAL/CLEMDENON,POWERSURGE/ILLARION ,MUTANT MASTER,BEETLE II/LEILA DAVI,THERAK,WATCHFIRE/,CYCLONE II/PIERRE FR,BEACH, SPIDER,CONSTRICTOR/FRANK PA,DR. DOOM/VICTOR VON ,WONDER MAN/SIMON WIL,WARTON/WARBECK,FIXER II/PAUL NORBER,BEACH, GINGER,MAN-APE/M'BAKU,SPITZ, BARRY,RAMSHOT/,BOOMERANG/FRED MYERS,SANDMAN/WILLIAM BAKE,WINDSHEAR/COLIN ASHW,SMUGGLER II/CONRAD J,M'REEL,WHIPLASH/MARK SCARLO,WATER WIZARD/PETE,WASP/JANET VAN DYNE ,POWER MAN/ERIK JOSTE,RIVERA, DR. JASON,ISAAC,MADAME MASQUE/GIULIE,DRAGONFLY/VERONICA D,OGRE,CANNONBALL II/SAM GU,SUNSPOT/ROBERTO DACO,STOCKBRIDGE, CHARLES,CUTTER,BLIZZARD II/DONALD G,GLOUCESTER,R'TEE,SOFEN, MARION,VANGUARD/NICOLAI KRY,FAYRELYTE STRONGHEAR,MASTERMIND/JASON WYN,DARKSTAR/LAYNIA SERG,THOR/DR. DONALD BLAK,SOFEN, KARL AUGUST,CHADWICK, CHEER,SIRYN/THERESA ROURKE,NUKLO/ROBERT FRANK J,INGOT/,GARVIN, GEARS,HAMMER, JUSTIN,KLAW/ULYSSES KLAW,CARTER, SHARON,BRIDGE, GEORGE WASHI,QUICKSAND,MENTOR/ALARS [ETERNA,MARTINEZ, ISADORA,HAWK,BINARY/CAROL DANVERS,COUNT NEFARIA, LUCHI,SUPREME INTELLIGENCE,UNION JACK III/JOEY ,TIGRA/GREER NELSON,MADAME MASQUE III,WHIRLWIND/DAVID CANN,CRIPPLER/KARL STRIKL,SHATTERFIST/,SITWELL, JASPER,JARVIS, EDWIN ,BENEDICT,BAYMAX,ROGERS, GAYLE,JOLT/HALLIE TAKAHAMA,ROCKETLAUNCHER/,NURO,ARIES II/GROVER RAYM,DINAH-SOAR,FLYING TIGER,STARFOX/EROS,TAUREY, WILLIAM MALC,EEL II/EDWARD LAVELL,JOYSTICK/JANICE,SCORCHER/,GYRICH, HENRY PETER,CITIZEN V/JOHN WATKI,VISION ,ANT-MAN/DR. HENRY J.,MOONSTONE II/KARLA S,MOONSTONE/LLOYD BLOC,ANGEL/WARREN KENNETH,TAKACHIHO, HIRO,BURLINGAME, CALVIN,SCREAM,CAPTAIN MARVEL III/G,GARABED/BASHUR,MOWAT, FARLEY,HUMAN TORCH/JOHNNY S,FIELDSTONE/,PROFESSOR X/CHARLES ,METEORITE III/VALERI,TIGER SHARK/TODD ARL,SILVER SURFER/NORRIN,BLACK WIDOW/NATASHA ,GRIM REAPER/ERIC WIL,ATTRACTIVE LAD/AUNDR,USAGENT/CAPTAIN JOHN,BEETLE/ABNER RONALD ,IRON CROSS/HELMUT GR,HEYWERTH, GENERAL,NOMAD III/JACK MONRO,BIGGERS, MELVIN,CORD, EDWIN,COMMCAST/GARABED BAS,NOVA/RICHARD RIDER,CRIMSON COWL II/,HIGGINS, SAMUEL,IRON MAN/TONY STARK ,DYNA-MITE/ROGER AUBR,TAKAHAMA, ROBERT,BUCKY II/FRED DAVIS,MENTALLO,TRIATHLON/DELROY GAR,SCARUM/,LODESTONE/ANDREA,SUNSTROKE/,MR. FANTASTIC/REED R,CAPTAIN AMERICA,CARLISLE, JENNA,BOMBLAST/,ICEMASTER/,FIREARM/,MR. IMMORTAL,CANNONBALL/JACK PULV,FLATMAN,MOCKINGBIRD/DR. BARB,SCREAMING MIMI/MELIS,FIZ [SKRULL],FAWKES,CITIZEN V III/DALLAS,SPUNJE"
CHARLIE 27,"TURBO II (B)/MIKE JE,JUSTICE II/VANCE AST,THOR IV/DARGO,TURBO II (A)/MICHIKO,FIRESTAR/ANGELICA JO,TIMESLIP/RINA PATEL,HINDSIGHT LAD/CARLTO,STARHAWK/STAKAR,NOVA/RICHARD RIDER,MARTINEX,SPEEDBALL II/DARRION,YONDU/YONDU UDONTA,HOLLYWOOD,SALLA,MAJOR VICTORY/MAJ. V,STARHAWK II/ALETA OG,MR. FANTASTIC/REED R,SPHINX"
CHARM,"TALISMAN II/ELIZABET,DR. SPECTRUM/JOSEPH ,EON,IKARIS/IKE HARRIS [E,RITTER, DEBORAH ,DEATH,ARISHEM [CELESTIAL],MAKKARI/MIKE KHARY/I,GAEA,SERSI/SYLVIA,THING/BENJAMIN J. GR,BEAUTY,KRONOS,GAMMENON [CELESTIAL],GHOST RIDER III/DAN ,JAKAR,THENA,CAPTAIN MARVEL/CAPTA,EDDA,INFINITY II,TANAKA, KENJIRO,ACBA,STRANGER,ANT-MAN II/SCOTT HAR,UATU,SPIDER-MAN/PETER PAR,DR. DRUID/ANTHONY LU,ETERNITY/ADAM QADMON,GRONK,EGMA,INVISIBLE WOMAN/SUE ,PHOBIUS,MAELSTROM/MALCOLM ST,HYPERION,4-D MAN/MERCURIO,NOVA II/FRANKIE RAYE,WHIZZER II/STANLEY S,ARCANNA/ARCANNA JONE,PHASTOS [ETERNAL],BI-BEAST II,BALLANTINE, KAYLA,POWER PRINCESS/ZARDA,REJECT/RAN-SAK [DEVI,KARKAS [DEVIANT],SHANGA,DEATHURGE,FORGOTTEN ONE/GILGAM,ORIGIN/PHYLLIS TWOMB,SERGEI,DRAGONFLY/VERONICA D,MOONDRAGON/HEATHER D,BLACK CROW/JESSE BLA,RITTER, DONALD,MR. FANTASTIC/REED R,ROMA,KID REAPER,ANALYZER,TRUTH,AREX,GALACTUS/GALAN,DR. STRANGE/STEPHEN ,PHOENIX III/RACHEL S,JACK OF HEARTS/JACK ,EGO-PRIME,SPRITE,RED GUARDIAN III/DR.,KRO [DEVIANT],OVERMIND/GROM,HELIO,QUASAR III/WENDELL V"
"CHASIN, MAJOR","HUDSON, HEATHER,DUGAN, TIMOTHY ALOYI,MAGIK/ILLYANA RASPUT,SASQUATCH/WALTER LAN,ICEMAN/ROBERT BOBBY ,RASPUTINA, ALEXANDRA,AURORA/JEANNE-MARIE ,HAVOK/ALEX SUMMERS ,COLOSSUS II/PETER RA,SNOWBIRD/NARYA/ANNE ,THUNDERBIRD/JOHN PRO,RASPUTIN, NIKOLAI,PATRICK, KERRY,PROFESSOR X/CHARLES ,CODY, GARY,GUARDIAN/JAMES MACDO,MR. FANTASTIC/REED R"
"CHEEVER, JOHN","STORM/ORORO MUNROE S,PHOENIX II,MAGNETO/MAGNUS/ERIC ,CYCLOPS/SCOTT SUMMER,WOLVERINE/LOGAN ,HAVOK/ALEX SUMMERS ,CORSAIR,COLOSSUS II/PETER RA,ORACLE/LADY SIBYL,NANNY,CORBEAU, DR. PETER,IRON FIST/DANIEL RAN,RADION,HUNTER, STEVIE"
CHIEF EXAMINER,"DEATHBIRD [SHI'AR],ERISHKIGEL II/HOLLY ,MAGUS,BALLANTINE, MRS.,WAYOPEX,GAMORA,CYCLOPS/SCOTT SUMMER,MAKKARI/MIKE KHARY/I,WOLVERINE/LOGAN ,THUNDERSTRIKE/ERIC K,SHAMAN/MICHAEL TWOYO,KISMET/J'RIDIA STARD,HERCULES [GREEK GOD],STRONG GUY/GUIDO CAR,SCARLET WITCH/WANDA ,HULK/DR. ROBERT BRUC,STORM/ORORO MUNROE S,THUNDERBIRD II/JAMES,CAPTAIN AMERICA,HUDSON, HEATHER,LYJA LAZERFIST [SKRU,ETERNITY/ADAM QADMON,ULTIMUS,INVISIBLE WOMAN/SUE ,ANGLER,ANGEL/WARREN KENNETH,KORATH THE PURSUER,PSYLOCKE/ELISABETH B,THANOS,DRAX/ARTHUR DOUGLAS,HUMAN TORCH/JOHNNY S,WARLOCK II/ADAM WARL,ROGUE /,BALLANTINE, DEVON,PROFESSOR X/CHARLES ,BALLANTINE, KAYLA,EPOCH"
CHIMERA/ZUHN,"LIBERTY GIRL/BEV,YANKEE CLIPPER/PAT C,LOCKE, DR. CASSANDRA"
CHINA DOLL,"KNIGHT, MISTY,SHADOWCAT/KATHERINE ,NUMBERS,YAP,THING/BENJAMIN J. GR,CAPTAIN U.K./LINDA M,THUG,GATECRASHER,MEGGAN,SA'TNEEN,MOY, ALYSSA,MERLYN,CHUNG, LAO WEI,WOLFSBANE/RAHNE SINC,JOYBOY,CERA, KAY,CAPTAIN BRITAIN/BRIA,THOMAS, COMMANDER DA,MR. FANTASTIC/REED R,INFINITY II,ROMA,STUART, DR. ALISTAIR,MICROMAX/SCOTT WRIGH,CAPTAIN AMERICA,SPIDER-MAN/PETER PAR,FERRO2,ETERNITY/ADAM QADMON,GALACTUS/GALAN,MERLIN,CYPHER/DOUG RAMSEY,INVISIBLE WOMAN/SUE ,DR. STRANGE/STEPHEN ,RINGTOSS,RICHARDS, FRANKLIN B,PHOENIX III/RACHEL S,KYLUN/COLIN MCKAY,WIDGET,CERISE II [SHI'AR],SCATTERBRAIN,NECROM,NIGHTCRAWLER/KURT WA,HARD BOILED HENWY,BODYBAG,HUMAN TORCH/JOHNNY S,LOCKHEED,DAYTRIPPER/AMANDA SE,MARVEL GIRL/JEAN GRE,WAXWORK,SATURNYNE, OPAL LUNA"
CHLOE,"MOON KNIGHT/MARC SPE,FRENCHIE/JEAN-PAUL D,STAINED GLASS SCARLE,ALRAUNE, MARLENE"
CHROME/,"MACTAGGERT, MOIRA KI,CORTEZ, FABIAN,BEAST/HENRY &HANK& P,FORGE,DELGADO,ANDERSON, CHIEF MAGI,PSYLOCKE/ELISABETH B"
CHROMIUM,"POWER MAN/ERIK JOSTE,EUROPIUM,ZIRCONIUM"
"CHUNG, LAO WEI","SPIDER-MAN/PETER PAR,FERRO2,NUMBERS,YAP,INVISIBLE WOMAN/SUE ,DR. STRANGE/STEPHEN ,RINGTOSS,RICHARDS, FRANKLIN B,THING/BENJAMIN J. GR,GATECRASHER,THUG,MOY, ALYSSA,SCATTERBRAIN,HARD BOILED HENWY,JOYBOY,BODYBAG,HUMAN TORCH/JOHNNY S,MARVEL GIRL/JEAN GRE,WAXWORK,MR. FANTASTIC/REED R,ROMA"
"CHURCHILL, SIR WINST","BUCKY/BUCKY BARNES,CAPTAIN AMERICA,U-MAN/MERRANO,TORO/TOM RAYMOND,SUB-MARINER/NAMOR MA,ROOSEVELT, FRANKLIN ,MASTER MAN/WILHELM L,TEUTONIC KNIGHT/FRAN,ARCHAEOPTERYX/TONAJA,STALYENKO, COL. YURI,NAHREES [INHUMAN],HUMAN TORCH ANDROID/,KRIEGHUND, COL.,KALIKYA [INHUMAN],MONTGOMERY, SIR BERN,DEAN, BETTY"
CINDER/,"CAGE, LUKE/CARL LUCA,ANDREWS, DARYL TROOP,IRON FIST/DANIEL RAN,DELPHI"
"CIRE, MANUEL","SUMMERS, NATHAN CHRI,GAUNT II,WALL/,AENTAROS,DOMINO III/BEATRICE/,MERRYWEATHER, IRENE,PHOENIX III/RACHEL S,CIRE, EYLA,PRINCESS SANDELLA,SEMIJAN,CYANIDE JANE,BLOCKADE/DEXTER PARI,BLAQUESMITH,BRIDGE, GEORGE WASHI,CLARITY/,MALAN Sometimes spel,BERGER, PROF.,HAMID, SHEIK,SHIRE, DR. RANDALL,KEY/"
CITIZEN V II/HELMUT,"KA-ZAR/KEVIN PLUNDER,DOORMAN,CAPTAIN MARVEL II/MO,ARMADILLO/ANTONIO RO,RITTER, DEBORAH ,MOONHUNTER/ZACK MOON,ROTH, ARNIE,BLACK KNIGHT V/DANE ,THING/BENJAMIN J. GR,WOLVERINE/LOGAN ,SISTER AGONY,PLUTONIUM,JONES, RICHARD MILHO,MAN-KILLER/KATRINA L,SCARLET WITCH/WANDA ,ABSORBING MAN/CARL C,VAPOR,NICKEL,STERMAN, ANDREA ANDI,WIZARD/BENTLEY WITTM,RHINO,QUICKSILVER/PIETRO M,HAFNIUM,THENA,TOPSPIN/DARREN MITCH,VECTOR,SILVER SCORPION/ELIS,TAKAHAMA, JANE,MISTER HYDE/CALVIN Z,IRONCLAD,WHITE QUEEN/EMMA FRO,ANT-MAN II/SCOTT HAR,DIABLO/ESTEBAN DE AB,LYJA LAZERFIST [SKRU,HULK III/BRUCE BANNE,NIGHT THRASHER/DUANE,LEEDS, NED,ZARAN/MAXIMILLIAN ZA,INVISIBLE WOMAN/SUE ,BURRTHROP, T. BARTON,ROSENTHAL, BERNIE,MOTHER SUPERIOR,SUPERIA/WENTWORTH, D,GHAUR [DEVIANT],BEETLE II/LEILA DAVI,WRECKER III/DIRK GAR,HUMAN TORCH ANDROID/,CYCLONE II/PIERRE FR,SISTER DEATH,JZEMLICO, WARDEN,ROGUE /,GREEN GOBLIN/NORMAN ,SHANNA/SHANNA O'HARA,WARTON/WARBECK,FIXER II/PAUL NORBER,KAINE,JONES, JANIS,ENCHANTRESS/AMORA/HE,PUFF ADDER,RAMSHOT/,MAGNETO/MAGNUS/ERIC ,GOLDFIRE/AMEIKO SABU,CRYSTAL [INHUMAN],KARKAS [DEVIANT],SMUGGLER II/CONRAD J,TANNER, ARCHIE,BARON MORDO/KARL MOR,COOPER, DR. VALERIE,WASP/JANET VAN DYNE ,REDWING,POWER MAN/ERIK JOSTE,DR. OCTOPUS/OTTO OCT,WOLFSBANE/RAHNE SINC,ISAAC,OGRE,CANNONBALL II/SAM GU,BLACKOUT/MARCUS DANI,SUNSPOT/ROBERTO DACO,LANG, CASSANDRA CASS,MEPHISTO,STONE, MEG,RITTER, DONALD,ASHEMA [CELESTIAL],GLOUCESTER,BULLDOZER/HENRY CAMP,SPEEDBALL/ROBBIE BAL,STORM/ORORO MUNROE S,ORKA,KHANDRUVITCH, DR. VA,JAMESON, J. JONAH,THOR/DR. DONALD BLAK,CYPHER/DOUG RAMSEY,NUKLO/ROBERT FRANK J,INGOT/,JAMESON, COL. JOHN ,SISTER PLEASURE/SCAR,WHITE TIGER II/,KLAW/ULYSSES KLAW,WATSON-PARKER, MARY ,COACHWHIP,ZIRCONIUM,CAGE, LUKE/CARL LUCA,COLOSSUS II/PETER RA,LIVING MUMMY,ATTUMA,DIAMONDBACK II/RACHE,CARTER, SHARON,BRIDGE, GEORGE WASHI,RINGMASTER/MAYNARD T,ZABU,MENTOR/ALARS [ETERNA,MARTINEZ, ISADORA,W'KANDRO,HAWK,STRUCKER, ANDREA,JUSTICE II/VANCE AST,MODOK/GEORGE TARLETO,SHADOWCAT/KATHERINE ,MORLAK, MARIS,CHARCOAL/CHARLIE BUR,NAMORITA/NITA PRENTI,SERSI/SYLVIA,JARVIS, EDWIN ,MAGMA/AMARA AQUILLA/,HERCULES [GREEK GOD],JOLT/HALLIE TAKAHAMA,VOLCANA/MARSHA ROSEN,IRON FIST/DANIEL RAN,DINAH-SOAR,STRUCKER, ANDREAS,CALIFORNIUM,STARFOX/EROS,ARMS MERCHANT/ANDREA,BERYLLIUM,TAUREY, WILLIAM MALC,GAMBONNO, LUIGI,FURY, COL. NICHOLAS ,SPIDER-MAN/PETER PAR,GYRICH, HENRY PETER,DR. DRUID/ANTHONY LU,ETERNITY/ADAM QADMON,BATROC/GEORGES BATRO,CITIZEN V/JOHN WATKI,MOLECULE MAN/OWEN RE,ANT-MAN/DR. HENRY J.,SISTER DREAM,MOONSTONE II/KARLA S,HELIUM,CHROMIUM,MS. MARVEL II/SHARON,RICHARDS, FRANKLIN B,ZOLA, ARNIM,DARKHAWK/CHRIS POWEL,SCREAM,ABOMINATION/EMIL BLO,SIMMONS, RANDALL,HUMAN TORCH/JOHNNY S,JUGGERNAUT/CAIN MARK,FIELDSTONE/,HAGGERT, BOB,RICHARDS, NATHANIEL,TITANIA II/MARY SKEE,METEORITE III/VALERI,TIGER SHARK/TODD ARL,JOSTEN, CARL,KARMA/XI'AN COY MANH,BLACK WIDOW/NATASHA ,YELLOWJACKET II/RITA,KRAVEN THE HUNTER/SE,BEETLE/ABNER RONALD ,IRON CROSS/HELMUT GR,CARNAGE/CLETUS KASAD,NOMAD III/JACK MONRO,ZEMO/BARON HEINRICH ,ST. LAWRENCE, COL. C,TUNGSTEN,CRIMSON COWL II/,CADMIUM,DYNA-MITE/ROGER AUBR,BUCKY II/FRED DAVIS,BROMINE,TAKAHAMA, ROBERT,THUNDERBALL/DR. ELIO,STANKOWICZ, FABIAN,JACK FLAG/,CARTER, PEGGY,GOLDFARB, AARON,SCARUM/,SHE-WOLF/PAULETTE BR,MR. FANTASTIC/REED R,HULK/DR. ROBERT BRUC,BEYONDER,SUPER-ADAPTOID/ALESS,DOC SAMSON/DR. LEONA,WARLOCK III,RADIUM,VULTURE/ADRIAN TOOME,CAPTAIN AMERICA,BIG BERTHA/ASHLEY CR,FREE SPIRIT/CATHY WE,WONG,ELECTRO/MAX DILLON,PHOENIX III/RACHEL S,DR. STRANGE/STEPHEN ,BARONESS ZEMO/HEIKE,MR. IMMORTAL,MACHETE/FERDINAND LO,FALCON/SAM WILSON,FLATMAN,SCREAMING MIMI/MELIS,KRISTOFF/KRISTOFF VE,L'KLEKK'TAK,VERMIN/EDWARD WHELAN,DAREDEVIL/MATT MURDO,MCLAREN, MEGAN,KENT, CLARK,RED SKULL/JOHANN SCH,DIRKSON, GUS,PILEDRIVER II/BRIAN ,EUROPIUM,CITIZEN V III/DALLAS,HANRAHY, JIM"
"CLAREMONT, CHRIS","STERN, ROGER,JUSTICE II/VANCE AST,SHADOWCAT/KATHERINE ,DAKIMH THE ENCHANTER,THINKER,WOLVERINE/LOGAN ,LEE, STAN,GREY, DR. JOHN,JONES, LOUISE,CORBEAU, DR. PETER,IRON FIST/DANIEL RAN,LILANDRA NERAMANI [S,GREY, ELAINE,STUART, DR. ALISTAIR,FURY, COL. NICHOLAS ,KALE, JENNIFER,KIRBY, JACK,GRUENWALD, MARK,MARVEL GIRL II/VALER,SZARDOS, MARGALI,MAN-THING/THEODORE T,INVISIBLE WOMAN/SUE ,WILFORD, BONNIE,CLEA,BUSHMASTER/JOHN MCIV,IMPOSSIBLE MAN,SENTINELS,COCKRUM, DAVE,NIGHTCRAWLER/KURT WA,HUMAN TORCH/JOHNNY S,ROGUE /,DAYTRIPPER/AMANDA SE,POLARIS/LORNA DANE,PROFESSOR X/CHARLES ,LANE, LOIS,MOJO,KNIGHT, MISTY,SHOOTER, JIM,SCARFE, RAFAEL,DUGAN, TIMOTHY ALOYI,STEEL SERPENT,CYCLOPS/SCOTT SUMMER,ISHIMA, DAVID,IMPOSSIBLE WOMAN,MOY, ALYSSA,MACTAGGERT, MOIRA KI,BYRNE, JOHN,RICOCHET RITA,CAPTAIN BRITAIN/BRIA,S'LAR,DE LA FONTAINE, CONT,STORM/ORORO MUNROE S,PHOENIX II,CAPTAIN AMERICA,FIRELORD/PYREUS KRIL,WONG,DR. STRANGE/STEPHEN ,BANSHEE/SEAN CASSIDY,PHOENIX III/RACHEL S,COLOSSUS II/PETER RA,LARROCA, SALVADORE,DAREDEVIL/MATT MURDO,CALEDONIA/ALISANDE S,KENT, CLARK,STUART, BRIG. ALYSAN,LANG, DR. STEVEN"
"CLAYBORNE, REGINA","BLACK WIDOW/NATASHA ,HERCULES [GREEK GOD],STRANGER,DARKSTAR/LAYNIA SERG,BLACK GOLIATH/DR. WI,KAMO THARNN,ICEMAN/ROBERT BOBBY ,GHOST RIDER II/JOHNN,ANGEL/WARREN KENNETH,STILT-MAN/WILBUR DAY"
"CLAYTON, KATRINKA JA","SMYTHE, SPENCER,BUSHKIN, BARNEY,JAMESON, J. JONAH,MAYE, APRIL,MADAME WEB/CASSANDRA"
